No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Borel Extension of Tensor Products of Vector Measures with Applications (Functional Analysis as Information Science and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1340-1.pdf,信州大学工学部,河邊  淳,"Kawabe, Jun"
2,Gauss可測なノルムについての再考 (情報科学としての函数解析とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1340-2.pdf,"お茶の水女子大学人間文化研究科,お茶の水女子大学理学部","原井  敬子,前田  ミチエ","Harai, Keiko,Maeda, Michie"
3,On 'Monotonic' Binomial Distribution (Functional Analysis as Information Science and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1340-3.pdf,岩手県立大学総合政策学部,村木  尚文,"Muraki, Naofumi"
4,Three classes of nonextensive entropies characterized by Shannon additivity and pseudoadditivity (Functional Analysis as Information Science and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1340-4.pdf,千葉大学工学部情報画像工学科,須鎗  弘樹,"Suyari, Hiroki"
5,堆積モデルとTsallis統計 (情報科学としての函数解析とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1340-5.pdf,"千葉大学自然科学研究科知能情報工学専攻,千葉大学工学部情報画像工学科","南野  達彦,須鎗  弘樹","Nouno, Tatsuhiko,Suyari, Hiroki"
6,ファジィ測度のエントロピーと意思決定問題への応用 (情報科学としての函数解析とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1340-6.pdf,"山口大学理工学研究科,山口大学工学部","平山  高士,柳  研二郎","Hirayama, Takashi,Yanagi, Kenjiro"
7,Regular non-additive measure and Choquet integral (Functional Analysis as Information Science and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1340-7.pdf,"桐明学園,東京工業大学総合理工学研究科","成川  康男,室伏  俊明","Narukawa, Yasuo,Murofushi, Toshiaki"
8,Dimension of Partial Orders and Its Application to Rectangle Packing (Functional Analysis as Information Science and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1340-8.pdf,"北九州市立大学国際環境工学部,北九州市立大学国際環境工学部","宮下  弘,梶谷  洋司","Miyashita, Hiroshi,Kajitani, Yoji"
9,3次元凸多面体の展開図について : Mathematicaを利用した計算実験 (情報科学としての函数解析とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1340-9.pdf,"東邦大学理学部,東邦大学理学部","並木  誠,島  崇弘","Namiki, Makoto,Shima, Takahiro"
10,区分的定数遅れを持つロジスティック方程式の大域吸引性 (情報科学としての函数解析とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1340-10.pdf,"富士通株式会社,早稲田大学理工学部,東京理科大学理学部","上杉  和也,室谷  義昭,石渡  恵美子","Uesugi, Kazuya,Muroya, Yoshiaki,Ishiwata, Emiko"
11,数列$x_{n+1}=\frac{x_{n-1}}{1+x_n}$の面白さと関連する話題 (情報科学としての函数解析とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1340-11.pdf,"山形大学工学部,岩手大学人文社会科学部,山形大学工学部,東邦大学理学部","高橋  眞映,三浦  康秀,三浦  毅,塚田  真","Takahashi, Sin-Ei,Miura, Yasuhide,Miura, Takeshi,Tsukada, Makoto"
12,Banach空間における近接点法の未解決問題 (情報科学としての函数解析とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1340-12.pdf,東京工業大学情報理工学研究科数理・計算科学専攻,高橋  渉,"Takahashi, Wataru"
13,ベイジアンネットワークにおけるBeliefの$\pi-\lambda$表現可能性について (情報科学としての函数解析とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1340-13.pdf,"東京理科大学理工学研究科,山梨英和大学人間文化学部,東京理科大学理工学研究科","森山  和美,上坂  吉則,太原  育夫","Moriyama, Kazumi,Uesaka, Yoshinori,Tahara, Ikuo"
14,量子系の力学的エントロピーを基にした平均相互エントロピーの定式化に関する一考察 (情報科学としての函数解析とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1340-14.pdf,"東京理科大学理工学研究科,東京理科大学理工学部","宮下  真行,渡邉  昇","Miyashita, Masayuki,Watanabe, Noboru"
