No.,title,link,Affiliation,Author in JPN,Author in ENG
1,An Outer Approximation Method for a Concave Minimization Problem(Optimization Theory in Descrete and Continuous Mathematical Sciences),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1015-1.pdf,"大阪大学大学院工学研究科,弘前大学理学部情報科学科","山田 修司,田中 環","Yamada,Syuuji,Tanaka,Tamaki"
2,Sensitivity Analysis in Multiobjective Optimization Problems(Optimization Theory in Descrete and Continuous Mathematical Sciences),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1015-2.pdf,"Department of Applied Mathematics, Pukyong National University,Department of Applied Mathematics, Pukyong National University,Department of Electronic and Information Systems, Graduate School of Engineering, Osaka University",",,","Kuk,Hun,Kim,Do Sang,Tanino,Tetsuzo"
3,多目的離散最適化問題に対する代理目的の導入(離散数理と連続数理における最適化理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1015-3.pdf,"関西大学総合情報学部,高松大学経営学部","仲川 勇二,疋田 光伯","Nakagawa,Yuji,Hikita,Mitsunori"
4,数理計画を用いたパターン分類(離散数理と連続数理における最適化理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1015-4.pdf,甲南大学理学部,中山 弘隆,"Nakayama,Hirotaka"
5,Finite Hilbert Networks(Optimization Theory in Descrete and Continuous Mathematical Sciences),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1015-5.pdf,島根大学,山崎 稀嗣,"Yamasaki,Maretsugu"
6,A duality theorem in parametric associative shortest path problems(Optimization Theory in Descrete and Continuous Mathematical Sciences),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1015-6.pdf,長崎大学教養学部,丸山 幸宏,"Maruyama,Yukihiro"
7,Some properties of the restricted NCP-functions for the nonlinear complementarity problem(Optimization Theory in Descrete and Continuous Mathematical Sciences),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1015-7.pdf,"Department of Applied Mathematics and Physics, Graduate School of Engineering, Kyoto University,Department of Applied Mathematics and Physics, Graduate School of Engineering, Kyoto University",",","Yamashita,Nobuo,Fukushima,Masao"
8,ある完備証券市場における均衡価格系に対する比較静学(離散数理と連続数理における最適化理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1015-8.pdf,"東京都立大学,大阪大学","木島 正明,大西 匡光","KIJIMA,Masaaki,OHNISHI,Masamitsu"
9,Weak Convergence for Nonexpansive Set-Valued Mappings(Optimization Theory in Descrete and Continuous Mathematical Sciences),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1015-9.pdf,"新潟大学大学院自然科学研究科,新潟大学大学院自然科学研究科,新潟大学理学部","木村 寛,沢崎 陽一,田中 謙輔","KIMURA,YUTAKA,SAWASAKI,YOICHI,TANAKA,KENSUKE"
10,Nonlinear Ergodic Theorems and Feasibility Problems(Optimization Theory in Descrete and Continuous Mathematical Sciences),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1015-10.pdf,東京工業大学大学院情報理工学研究科,高橋 渉,"Takahashi,Wataru"
