No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Verlinde公式の幾何学 (Young図形をめぐる話題と表現論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1262-1.pdf,名古屋大学多元数理科学研究科,向井 茂,"Mukai,Shigeru"
2,SPIN REPRESENTATIONS AND CENTRALIZER ALGEBRAS FOR $Spin(2n+1)$ (Topics in Young Diagrams and Representation Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1262-2.pdf,青山学院大学理工学部,小池 和彦,"Koike,Kazuhiko"
3,SPIN REPRESENTATIONS AND CENTRALIZER ALGEBRAS FOR $Spin(2n)$ (Topics in Young Diagrams and Representation Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1262-3.pdf,青山学院大学理工学部,小池 和彦,"Koike,Kazuhiko"
4,"THE DECOMPOSITION OF THE PERMUTATION CHARACTER $1^{GL(2n,q)}_{GL(n,q^2)}$ (Topics in Young Diagrams and Representation Theory)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1262-4.pdf,"九州大学数理学研究院,九州大学数理学研究院","坂内 英一,田中 太初","Bannai,Eiichi,Tanaka,Hajime"
5,Generalized Verma modules and contraction (Topics in Young Diagrams and Representation Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1262-5.pdf,北海道工業大学総合教育研究部,和地 輝仁,"Wachi,Akihito"
6,STANDARD PATHS FIXED BY A DIAGRAM AUTOMORPHISM (Topics in Young Diagrams and Representation Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1262-6.pdf,"筑波大学数学研究科,筑波大学数学系","佐垣 大輔,内藤 聡","Sagaki,Daisuke,Naito,Satoshi"
7,"Minuscule Heaps Over Simply-Laced, Star-shaped Dynkin Diagrams (Topics in Young Diagrams and Representation Theory)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1262-7.pdf,東京大学数理科学研究科,萩原 学,"Hagiwara,Manabu"
8,Determinants and Pfaffians associated with D-Complete Posets (Topics in Young Diagrams and Representation Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1262-8.pdf,"鳥取大学教育地域科学部,和歌山大学教育学部","石川 雅雄,田川 裕之","Ishikawa,Masao,Tagawa,Hiroyuki"
9,INITIAL IDEALS AND NORMALIZED VOLUMES OF CERTAIN CONVEX POLYTOPES RELATED WITH ROOT SYSTEMS (Topics in Young Diagrams and Representation Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1262-9.pdf,大阪大学理学研究科,大杉 英史,"Ohsugi,Hidefumi"
10,TENSOR,,"Univ. of Wisconsin,Sejong Univ.",",","Benkart,Georgia,Moon,Dongho"
11,$\mathbb{Z}_2$-graded Clifford system in the Hecke algebra of type B (Topics in Young Diagrams and Representation Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1262-11.pdf,神奈川県立藤沢高等職業技術校,三橋 秀生,"Mitsuhashi,Hideo"
12,対称関数の分解とプレシズム (Young図形をめぐる話題と表現論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1262-12.pdf,北海道大学理学部,水川 裕司,"Mizukawa,Hiroshi"
