No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Asymptotics for a $\mathbb{Q}$-tensor model of liquid crystals (Mathematical Analysis of Viscous Incompressible Fluid),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2009-01.pdf,"Department of Mathematics, University of California Santa Cruz",,"Schonbek,Maria"
2,Mass transfer across fluid interfaces - modeling the influence of adsorbed surfactant (Mathematical Analysis of Viscous Incompressible Fluid),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2009-02.pdf,"Fachbereich Mathematik, Technische Universitat Darmstadt",,"Bothe,Dieter"
3,Initial value conditions for the Navier-Stokes equations in the weighted Serrin class (Mathematical Analysis of Viscous Incompressible Fluid),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2009-03.pdf,"Technische Universitat Darmstadt,東京大学数理科学研究科,東京大学数理科学研究科","Farwig Reinhard,儀我 美一,許 本源","Farwig,Reinhard,Giga,Yoshikazu,Hsu,Pen-Yuan"
4,A computational study on the generation of the Coanda effect in a mock heart chamber (Mathematical Analysis of Viscous Incompressible Fluid),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2009-04.pdf,"Department of Mathematics, University of Houston,Department of Mathematics, University of Houston・Department of Mathematics, Hong-Kong Baptist University,Department of Mathematics, University of Houston",",,","Quaini,A.,Glowinski,R.,Canic,S."
5,Brezis-Gallouet-Wainger type inequalities and blow-up criteria for Navier-Stokes equations in bounded domains (Mathematical Analysis of Viscous Incompressible Fluid),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2009-05.pdf,"信州大学総合理工学研究科,信州大学理学部","仲尾 光平,谷内 靖","Nakao,Kohei,Taniuchi,Yasushi"
6,Some global well-posedness results for the compressible barotropic viscous fluid flow (Mathematical Analysis of Viscous Incompressible Fluid),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2009-06.pdf,芝浦工業大学システム理工学部,榎本 裕子,"Enomoto,Yuko"
7,LARGE DATA INCOMPRESSIBLE NONSTATIONARY FLOWS IN CYLINDRICAL DOMAINS (Mathematical Analysis of Viscous Incompressible Fluid),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2009-07.pdf,"Institute of Mathematics, Polish Academy of Sciences",,"Renclawowicz,Joanna"
8,Stability of nonswirl axisymmetric solutions to the Navier-Stokes equations (Mathematical Analysis of Viscous Incompressible Fluid),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2009-08.pdf,"Institute of Mathematics, Polish Academy of Sciences・Institute of Mathematics and Cryptology, Cybernetics Faculty, Military University of Technology",,"Zajaczkowski,Wojciech M."
9,KPZ equation with fractional derivatives of white noise (Mathematical Analysis of Viscous Incompressible Fluid),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2009-09.pdf,東京大学数理科学研究科,星野 壮登,"Hoshino,Masato"
10,Partial regularity and extension of solutions to the Navier-Stokes equations (Mathematical Analysis of Viscous Incompressible Fluid),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2009-10.pdf,早稲田大学理工学研究科,高橋 剛,"Takahashi,Go"
11,Global well-posedness for free boundary problem of the Oldroyd-B Model fluid flow (Mathematical Analysis of Viscous Incompressible Fluid),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2009-11.pdf,早稲田大学理工学研究科,,"Maryani,Sri"
12,Local well-posedness and global well-posedness of two-phase flows : compressible-compressible case (Mathematical Analysis of Viscous Incompressible Fluid),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2009-12.pdf,慶應義塾大学理工学部,曽我 幸平,"Soga,Kohei"
13,Div - curl estimates with critial power weights (Mathematical Analysis of Viscous Incompressible Fluid),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2009-13.pdf,信州大学理学部数学科,筒井 容平,"Tsutsui,Yohei"
