No.,title,link,Affiliation,Author in JPN,Author in ENG
1,曲面上のCollapsing Mapsについて (3次元多様体の構造と位置の問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0369-01.pdf,"神戸大学教養部,東洋大学工学部","池田 裕司,山下 正勝","IKEDA,HIROSHI,YAMASHITA,MASAKATSU"
2,A Classification of Periodic Maps on 2-Manifolds (3次元多様体の構造と位置の問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0369-02.pdf,上智大学理工学部,横山 和夫,"YOKOYAMA,KAZUO"
3,Metabelian Representations of Knot Groups (3次元多様体の構造と位置の問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0369-03.pdf,神戸大学理学部,作間 誠,"SAKUMA,MAKOTO"
4,2-KnotsのUnknotting Number (3次元多様体の構造と位置の問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0369-04.pdf,"神戸大学理学部,神戸大学理学部,大阪大学理学部","鈴木 晋一,細川 藤次,前田 亨","SUZUKI,SHINICHI,HOSOKAWA,FUJITSUGU,MAEDA,TORU"
5,KnotsのUnionの一般化 (3次元多様体の構造と位置の問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0369-05.pdf,北海道大学理学部,酒井 健,"SAKAI,TSUYOSHI"
6,2-Fold Branched Covering Spacesの個数について (3次元多様体の構造と位置の問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0369-06.pdf,北海道大学理学部,河野 正晴,"KONO,MASAHARU"
7,Ribbon Knots and Ribbon Disks (3次元多様体の構造と位置の問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0369-07.pdf,"大阪市立大学理学部,近畿大学教養部,神戸大学教養部","丸本 嘉彦,浅野 考平,柳川 高明","MARUMOTO,YOSHIHIKO,ASANO,KOHEI,YANAGAWA,TAKAAKI"
8,Twist-Spun KnotsのGroupsについて (3次元多様体の構造と位置の問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0369-08.pdf,関西学院大学理学部,吉川 克之,"YOSHIKAWA,KATSUYUKI"
9,KnotsのEnumerationの話題から (3次元多様体の構造と位置の問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0369-09.pdf,神戸大学理学部,中西 康剛,"NAKANISHI,YASUTAKA"
10,$\pi_2(M^4)$のElementsのSeparating Problem (3次元多様体の構造と位置の問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0369-10.pdf,広島大学理学部,大川 哲介,"OKAWA,TETSUSUKE"
11,Standard Representation Curve of $\pi_1(M^3)$ (3次元多様体の構造と位置の問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0369-11.pdf,北海道大学教養部,小林 一章,"KOBAYASHI,KAZUAKI"
12,$S^3$の種数2のHeegaard Diagramsに対応する基本群の表示について (3次元多様体の構造と位置の問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0369-12.pdf,筑波大学数学系,金戸 武司,"KANETO,TAKESHI"
13,3次元多様体の基本群の表現 (3次元多様体の構造と位置の問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0369-13.pdf,筑波大学数学系,高橋 元男,"TAKAHASHI,MOTOO"
14,On Pretzel Links (3次元多様体の構造と位置の問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0369-14.pdf,神戸大学理学部,金信 泰造,"KANENOBU,TAIZO"
15,Algebraic LinksのAlexander Polynomialsによる分類 (3次元多様体の構造と位置の問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0369-15.pdf,早稲田大学理工学部,山本 慎,"YAMAMOTO,SHIN"
16,ある4次元開多様体とその中の'Bad Disk'について (3次元多様体の構造と位置の問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0369-16.pdf,東京大学理学部,松本 幸夫,"MATSUMOTO,YUKIO"
17,正則複体について (3次元多様体の構造と位置の問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0369-17.pdf,東京大学教養学部,加藤 十吉,"KATO,MITSUYOSHI"
