No.,title,link,Affiliation,Author in JPN,Author in ENG
1,拡大affine-Root系の$\theta$-不変式と楕円特異点のmoduli空間(多様体の特異点の最近の成果),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0535-01.pdf,京都大学数理解析研究所,斎藤 恭司,"SAITO, Kyoji"
2,K3曲面の自己同型群について(多様体の特異点の最近の成果),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0535-02.pdf,名古屋大学理学部,向井 茂,"Mukai, Shigeru"
3,$\mathbb{CP}_2$上のrank3の微分方程式(多様体の特異点の最近の成果),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0535-03.pdf,九州大学理学部,吉田 正章,"YOSHIDA, Masaaki"
4,Infinitesimal Deformations of Cusp Singularities,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0535-04.pdf,"Department of Mathematics, Hokkaido University",,"NAKAMURA, Iku"
5,A Note on The Invariant Holonomic System,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0535-05.pdf,Tokyo Metropolitan University,,"SEKIGUCHI, Jiro"
6,3-dimensional singularities with resolutions whose exceptional sets are toric divisors,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0535-06.pdf,,土橋 宏康,"TSUCHIHASHI, Hiroyasu"
7,Normal Surfaces and Intersection Theory,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0535-07.pdf,埼玉大学理学部,酒井 文雄,"SAKAI, Fumio"
8,A Cech cohomological method of construction of holomorphic vector bundles,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0535-08.pdf,Tokyo Metropolitan University,,"Sasakura, Nobuo"
9,複素射影平面の重さつき直線族に対応する複素曲面(多様体の特異点の最近の成果),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0535-09.pdf,九州大学理学部,加藤 十吉,"Kato, Mitsuyoshi"
10,三次曲線の迷走と円錐曲線族(多様体の特異点の最近の成果),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0535-10.pdf,,,成木 勇夫
11,純楕円型特異点の分類と構成(多様体の特異点の最近の成果),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0535-11.pdf,"筑波大学,都立大学","渡辺 公夫,石井 志保子","Watanabe, Kimio,Ishii, Shihoko"
12,On the Resolution of Hypersurface Singularities,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0535-12.pdf,東京工業大学理学部数学教室,岡 睦雄,"OKA, Mutsuo"
13,幾何種数の計算公式と楕円型特異点について : 総合報告、その他(多様体の特異点の最近の成果),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0535-13.pdf,京都大学数理解析研究所,泊 昌孝,"Tomari, Masataka"
14,ある種のP$_2(\mathbb{C})$の分岐被覆(多様体の特異点の最近の成果),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0535-14.pdf,東京都立大学,福井 敏純,"Fukui, Toshisumi"
