No.,title,link,Affiliation,Author in JPN,Author in ENG
1,ザリスキータイプの幾何 : 豊富な幾何上での代数的閉体の構成 (モデル理論と代数幾何の交流),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1344-1.pdf,東海大学理学部情報数理学科,板井  昌典,"Itai, Masanori"
2,アーベル多様体の特殊化 (モデル理論と代数幾何の交流),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1344-2.pdf,京都大学理学研究科数学教室,森脇  淳,"Moriwaki, Atsushi"
3,PAPAをもたない理論 (モデル理論と代数幾何の交流),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1344-3.pdf,"東海大学理学部情報数理,筑波大学数学系","桔梗  宏孝,坪井  明人","Kikyo, Hirotaka,Tsuboi, Akito,Hrushovski, Ehud"
4,有限性を持つ理論について (モデル理論と代数幾何の交流),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1344-4.pdf,筑波大学数学系,坪井  明人,"Tsuboi, Akito"
5,群のgap numberについて (モデル理論と代数幾何の交流),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1344-5.pdf,岡山大学理学部,田中  克己,"Tanaka, Katsumi"
6,Stability of Generic Pseudoplanes (Interaction between model theory and algebraic geometry),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1344-6.pdf,法政大学経営学部,池田  宏一郎,"Ikeda, Koichiro"
7,標数0の微分閉体のモデル理論 (モデル理論と代数幾何の交流),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1344-7.pdf,岡山大学自然科学研究科,田中  広志,"Tanaka, Hiroshi"
8,ある種のtrigonometryの理論の可算モデルの個数について (モデル理論と代数幾何の交流),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1344-8.pdf,東京大学数理科学研究科,玉江  伸成,"Tamae, Nobuaki"
9,$\mathbb{Q}$の無限次代数拡大体のdefinable setについて (モデル理論と代数幾何の交流),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1344-9.pdf,鹿児島国際大学国際文化学部,福崎  賢治,"Fukuzaki, Kenji"
10,Group configurations in simple theories (Part. 1) (Interaction between model theory and algebraic geometry),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1344-10.pdf,,前園  久智,"Maesono, Hisatomo"
11,GROUP CONFIGURATIONS IN SIMPLE THEORIES (PART. 2) (Interaction between model theory and algebraic geometry),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1344-11.pdf,東京女子大学,岡本  圭史,"Okamoto, Keisihi"
