No.,title,link,Affiliation,Author in JPN,Author in ENG
1,オートマトンのクラスのデカルト合成 (数理情報科学の基礎理論と応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0421-01.pdf,"京都産業大学理学部,東海大学理学部","伊藤 正美,田中 源次郎","ITO,MASAMI,TANAKA,GENJIRO"
2,Pushdown Automata with Terminal Languages (数理情報科学の基礎理論と応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0421-02.pdf,Laboratoire d'Informatique Theorique et Programmation C.N.R.S.,,"SAKAROVITCH,JACQUES"
3,A Move Problem on Weighted Digraphs (数理情報科学の基礎理論と応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0421-03.pdf,東海大学理学部,成島 弘,"NARUSHIMA,HIROSHI"
4,ホヤ卵割パターンにあらわれるグラフ列について (数理情報科学の基礎理論と応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0421-04.pdf,京都大学理学部,土居 洋文,"DOI,HIROBUMI"
5,On a Relationship between Graph L-Systems and Picture Languages (数理情報科学の基礎理論と応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0421-05.pdf,"広島大学総合科学部,広島大学工学部","会沢 邦夫,中村 昭","AIZAWA,KUNIO,NAKAMURA,AKIRA"
6,回転入カをもつ2次元オートマタ : 和形と積形の関係 (数理情報科学の基礎理論と応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0421-06.pdf,"山口大学工学部,山口大学工学部,山口大学工学部","井上 克司,高浪 五男,谷口 弘","INOUE,KATSUSHI,TAKANAMI,ITSUO,TANIGUCHI,HIROSHI"
7,"オートマタ理論における解析,制御及び合成の各志向の明確化について (数理情報科学の基礎理論と応用)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0421-07.pdf,九州工業大学,安在 弘幸,"ANZAI,HIROYUKI"
8,代数的仕様記述における詳細化 : 特に抽象的順序機械の場合 (数理情報科学の基礎理論と応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0421-08.pdf,"大阪大学基礎工学部,大阪大学基礎工学部,大阪大学基礎工学部,大阪大学基礎工学部","鈴木 一郎,杉山 裕二,谷口 健一,嵩 忠雄","SUZUKI,ICHIRO,SUGIYAMA,YUJI,TANIGUCHI,KENICHI,KASAMI,TADAO"
9,多値従属を考慮した関係表現における制約の導出 (数理情報科学の基礎理論と応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0421-09.pdf,"大阪大学基礎工学部,大阪大学基礎工学部,大阪大学基礎工学部,大阪大学基礎工学部","伊藤 実,岩崎 元昭,谷口 健一,嵩 忠雄","ITO,MINORU,IWASAKI,MOTOAKI,TANIGUCHI,KENICHI,KASAMI,TADAO"
10,Recurrent Strings in a OL Language (数理情報科学の基礎理論と応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0421-10.pdf,"京都大学理学部,京都大学理学部","西田 泰伸,小渕 洋一","NISHIDA,TAISHIN,KOBUCHI,YOICHI"
