No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Factors generated by $\mathit{C}$-finitely correlated states(Development of Operator Algebras),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1459-1.pdf,"Graduate School of Information Sciences,Tohoku University",大野 博道,"Ohno,Hiromichi"
2,Transport properties of quantum systems(Development of Operator Algebras),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1459-2.pdf,東京大学数理科学研究所,緒方 芳子,"Ogata,Yoshiko"
3,White noise distribution theory and its application(Development of Operator Algebras),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1459-3.pdf,九州大学大学院数理学研究院,嶋田 芳仁,"Shimada,Yoshihito"
4,量子等質球面について(作用素環論の展開),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1459-4.pdf,東京大学大学院数理科学研究科,戸松 玲治,"Tomatsu,Reiji"
5,NON-DEGENERATE BILINEAR FORMS AND FIBER FUNCTORS (Development of Operator Algebras),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1459-5.pdf,茨城大学理学部,山上 滋,"YAMAGAMI,Shigeru"
6,"$\mathnormal{AW^*}$-triples, partial $^*$-isomorphisms and Morita equivalence(Development of Operator Algebras)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1459-6.pdf,富山大学理学部,濱名 正道,"Hamana,Masamichi"
7,Equivalence relations generated by the mapping class groups(Development of Operator Algebras),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1459-7.pdf,京都大学大学院理学研究科,木田 良才,"Kida,Yoshikata"
8,Types of von Neumann algebras arising from boundary actions of hyperbolic groups(Development of Operator Algebras),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1459-8.pdf,大阪教育大学,岡安 類,"OKAYASU,Rui"
9,"FORMAL LANGUAGES,PUSHDOWN-AUTOMATA AND $\mathit{C}^*$-ALGEBRAS(Development of Operator Algebras)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1459-9.pdf,横浜市立大学,松本 健吾,"MATSUMOTO,KENGO"
10,Crossed products of simple $\mathit{C}^*$-algebras by actions with the tracial Rokhlin property(Development of Operator Algebras),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1459-10.pdf,立命館大学理工学部,大坂 博幸,"Osaka,Hiroyuki"
11,群VON NEUMANN 環の分類についての覚書(作用素環論の展開),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1459-11.pdf,東京大学数理科学研究科,小沢 登高,"OZAWA,Narutaka"
12,ヒルベルト空間の部分空間の配置と部分因子環の配置(作用素環論の展開),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1459-12.pdf,"九州大学,甲子園大学","綿谷 安男,榎本 雅俊","Watatani,Yasuo,Enomoto,Masatoshi"
