No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Signorini型境界条件の超伝導現象への応用,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0891-01.pdf,"千葉大学工学部,千葉大学工学部,機械技術研究所","腰越 秀之,河原田 秀夫,笹本 明","KOSHIGOE, Hideyuki,KAWARADA, Hideo,SASAMOTO, Akira"
2,Distribution theoretic approach to fictitious domain method for Neumann problems(Nonlinear Mathematical Problems in Industry),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0891-02.pdf,"University of Chiba,Meiji University,Kawasaki Steel System Development",",,","Kawarada, H.,Fujita, H.,Kawahara, H."
3,衣内気候の数値シミュレーションとその可視化,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0891-03.pdf,"お茶の水大学生活科学部,お茶の水大学理学部,お茶の水大学生活科学部","菅野 恵,清水 久美子,中島 利誠[他]","Sugeno, Megumi,Shimizu, Kumiko,Nakajima, Toshinari"
4,進行波解:渦なし流れと渦あり流れ,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0891-04.pdf,日本大学理学部,東海林 まゆみ,"Shoji, Mayumi"
5,凝固現象における数値解析 : 接触角の変化と表面張力,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0891-05.pdf,"電気通信大学情報工学科,徳島大学工学部","花田 孝郎,今井 仁司","HANADA, Takao,IMAI, Hitoshi"
6,電力システムにおける非線形問題とアプローチの現状,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0891-06.pdf,東京電力(株),上村 勝彦,"Uemura, Katsuhiko"
7,NWTによる等方性乱流の直接数値シミュレーション,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0891-07.pdf,"航空宇宙技術研究所,電気通信大学,電気通信大学","山本 稀義,細川 巌,生出 伸一","Yamamoto, Kiyoshi,Hosokawa, Iwao,Oide, Shin-ichi"
8,非線形構造物と地盤の動的相互作用問題の解析,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0891-08.pdf,"鹿島建設小堀研究室,鹿島建設小堀研究室","源栄 正人,永野 正行","Motosaka, Masato,Nagano, Masayuki"
9,Interface Dynamics of Multi-Coupled Reaction-Diffusion Systems(Nonlinear Mathematical Problems in Industry),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0891-09.pdf,"広島電機大学工学部,東京大学数理科学研究科,広島大学総合科学部","高石 武史,三村 昌泰,西浦 廉政","Takaishi, Takeshi,Mimura, Masayasu,Nishiura, Yasumasa"
10,Transition of viscous fingering patterns in polymer solutions(Nonlinear Mathematical Problems in Industry),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0891-10.pdf,"Department of Chemistry for Materials, Faculty of Engineering, Mie University",川口 正美,"Kawaguchi, Masami"
