No.,title,link,Affiliation,Author in JPN,Author in ENG
1,The $L^p$ boundedness of wave operators for Schrodinger operators(Spectral and Scattering Theory and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1563-01.pdf,"Department of Mathematics, Gakushuin University",,"Yajima, Kenji"
2,THE SPECTRAL FUNCTION AT A MAXIMUM OF THE POTENTIAL(Spectral and Scattering Theory and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1563-02.pdf,"DEPARTMENT OF MATHEMATICS, EAST CAROLINA UNIVERSITY,LABORATOIRE MAB, CNRS, UNIVERSITE DE BORDEAUX I,MATHEMATIQUES, UNIVERSITE PARIS SUD",",,","ALEXANDROVA, IVANA,BONY, JEAN-FRANCOIS,RAMOND, THIERRY"
3,Scattering theory for the Gross-Pitaevskii equation(Spectral and Scattering Theory and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1563-03.pdf,京都大学大学院理学研究科,中西 賢次,"Nakanishi, Kenji"
4,消散性非線型項を持つ Schrodinger 方程式の解の時間減衰と長時間挙動について(スペクトル・散乱理論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1563-04.pdf,学習院大学理学部,下村 明洋,"SHIMOMURA, Akihiro"
5,アンダーソンモデルにおける固有値・固有関数の分布について(スペクトル・散乱理論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1563-05.pdf,高知大学理学部,中野 史彦,"Nakano, Fumihiko"
6,A Mathematical Note on the Feynman Path Integral for the Quantum Electrodynamics(Spectral and Scattering Theory and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1563-06.pdf,信州大学理学部,一ノ瀬 弥,"ICHINOSE, Wataru"
7,FIO-product representation of solutions to first-order symmetrizable hyperbolic systems(Spectral and Scattering Theory and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1563-07.pdf,"Laboratoire d'Analyse Topologie Probabilites, Universite d'Aix-Marseille I",,"Le Rousseau, Jerome"
8,Functional integral representations of a model in nonrelativistic QED with spin 1/2(Spectral and Scattering Theory and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1563-08.pdf,九州大学大学院数理学研究院,廣島 文生,"Hiroshima, Fumio"
9,Stability and instability of moving atoms and ions in nonrelativistic QED(Spectral and Scattering Theory and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1563-09.pdf,岡山大学大学院自然科学研究科,宮尾 忠宏,"Miyao, Tadahiro"
10,Rotation number for the one-dimensional Schrodinger operator with periodic singular potentials(Spectral and Scattering Theory and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1563-10.pdf,首都大学東京大学院理工学研究科数理情報科学専攻,新國 裕昭,"Niikuni, Hiroaki"
11,On the reaction-diffusion system for some asymmetric synthesis(Spectral and Scattering Theory and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1563-11.pdf,東京理科大学理学部,加藤 圭一,"Kato, Keiichi"
12,初期データの特異極限に対する非線形シュレーディンガー方程式の解の挙動(スペクトル・散乱理論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1563-12.pdf,宮崎大学教育文化学部,,北 直泰
13,The zero modes and zero resonances of Dirac operators(Spectral and Scattering Theory and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1563-13.pdf,"アラバマ大学バーミンガム校数学科,兵庫県立大学物質理学研究科","斉藤 義実,楳田 登美男","Saito, Yoshimi,Umeda, Tomio"
14,A note on the nonrelativistic limit of Dirac operators and spectral concentration(Spectral and Scattering Theory and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1563-14.pdf,"愛媛大学,立命館大学",",","伊藤 宏,山田 修宣"
