No.,title,link,Affiliation,Author in JPN,Author in ENG
1,$BKW$ : Operators for Chevichev systems (Korovkin Type Approximation Theorems),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1243-1.pdf,新潟大学自然科学研究科,石井 隆,"Ishii,Takashi"
2,コロフキン型近似定理 (コロフキン型近似定理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1243-2.pdf,新潟大学理学部,泉池 敬司,"Izuchi,Keiji"
3,KOROVKIN TYPE APPROXIMATION THEOREMS ON THE DISK ALGEBRA (Korovkin Type Approximation Theorems),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1243-3.pdf,新潟大学自然科学研究科,春日 一浩,"Kasuga,Kazuhiro"
4,Privalov空間の準同型 (コロフキン型近似定理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1243-4.pdf,信州大学理学部,"真次 康夫,植木 誠一郎","Matsugu,Yasuo,Ueki,Sei-ichiro"
5,保側な流れに対する加法過程のエルゴード的性質 (コロフキン型近似定理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1243-5.pdf,岡山大学自然科学研究科,佐藤 亮太郎,"Sato,Ryotaro"
6,関数環上の後退シフト作用素 (コロフキン型近似定理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1243-6.pdf,信州大学理学部,高木 啓行,"Takagi,Hiroyuki"
7,Bernstein多項式列の振る舞い (コロフキン型近似定理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1243-7.pdf,山形大学工学部,高橋 眞映,"Takahasi,Sin-Ei"
8,Non-commutative Korovkin-type theorems (Korovkin Type Approximation Theorems),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1243-8.pdf,福岡教育大学数学科,内山 充,"Uchiyama,Mitsuru"
9,可算劣加法的汎関数に対するコロフキン型定理 (コロフキン型近似定理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1243-9.pdf,お茶の水女子大学人間文化研究科,渡辺 ヒサ子,"Watanabe,Hisako"
10,$C^1$-空間上のコロフキン定理 (コロフキン型近似定理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1243-10.pdf,新潟工科大学,渡邉 誠治,"Watanabe,Seiji"
