No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Listing Subtrees of a Binary Tree (形式言語理論とオ-トマトン理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0458-01.pdf,東京都立大学理学部,疋田 輝雄,"HIKITA,TERUO"
2,ヒープの解析 (形式言語理論とオートマトン理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0458-02.pdf,,,内村 桂輔　(山梨大学工学部)
3,等価性判定問題が可解であるdpdaの一つの部分クラスについて (形式言語理論とオートマトン理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0458-03.pdf,三菱電機株式会社情報電子研究所,関本 彰次,"SEKIMOTO,SHOJI"
4,付随式を用いる1階述語論理の証明図作成方法 (形式言語理論とオートマトン理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0458-04.pdf,"名古屋工業大学工学部,名古屋工業大学工学部,名古屋工業大学工学部","大芝 猛,永田 周郎,舟橋 栄","OSHIBA,TAKESHI,NAGATA,SHURO,FUNAHASHI,SAKAE"
5,ニ部グラフの最長初等道と最長初等閉路について (形式言語理論とオートマトン理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0458-05.pdf,都留文科大学,植村 憲治,"UEMURA,KENJI"
6,3-連結グラフの連結点被覆問題 (形式言語理論とオートマトン理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0458-06.pdf,"広島大学工学部,広島大学工学部","渡辺 敏正,中村 昭","WATANABE,TOSHIMASA,NAKAMURA,AKIRA"
7,最小切点集合を求めるための$O(N^2)$アルゴリズム (形式言語理論とオートマトン理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0458-07.pdf,"電気通信大学,電気通信大学","戸田 誠之助,笠井 琢美","TODA,SEINOSUKE,KASAI,TAKUMI"
8,グラフの枝短絡除去問題 (形式言語理論とオートマトン理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0458-08.pdf,"豊橋技術科学大学,東京大学工学部","平田 富夫,浅野 孝夫","HIRATA,TOMIO,ASANO,TAKAO"
9,グラフ理論におけるNL-完全な問題 (形式言語理論とオートマトン理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0458-09.pdf,"早稲田大学理工学部,相模工業大学工学部","深沢 良彰,岩田 茂樹","FUKAZAWA,YOSHIAKI,IWATA,SHIGEKI"
10,On Reliability and Efficiency of Probabilistic Algorithms (形式言語理論とオ-トマトン理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0458-10.pdf,東京工業大学理学部,渡辺 治,"WATANABE,OSAMU"
11,非対称通信路における符号について (形式言語理論とオートマトン理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0458-11.pdf,岩手大学工学部,大川 知,"OKAWA,SATOSHI"
12,非決定性プログラムの全面的正当性 (形式言語理論とオートマトン理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0458-12.pdf,"名古屋大学工学部,名古屋大学工学部,豊橋技術科学大学","村上 昌己,稲垣 康善,本多 波雄","MURAKAMI,MASAMI,INAGAKI,YASUYOSHI,HONDA,NAMIO"
13,On Permutations of Wires and States (形式言語理論とオ-トマトン理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0458-13.pdf,"Department of Electrical Engineering, University of Kentucky,群馬大学工学部","BROWN F.M.,五十嵐 善英","BROWN,F.M.,IGARASHI,YOSHIHIDE"
14,循環型シフト回路の埋め込み面積について (形式言語理論とオートマトン理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0458-14.pdf,"東北大学工学部,東北大学工学部,東北大学工学部","瀬谷 和夫,丸岡 章,木村 正行","SETANI,KAZUO,MARUOKA,AKIRA,KIMURA,MASAYUKI"
15,組み合せ論理回路の面積複雑度 (形式言語理論とオートマトン理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0458-15.pdf,"京都大学工学部,京都大学工学部","安浦 寛人,矢島 脩三","YASUURA,HIROTO,YAJIMA,SHUZO"
16,ハードウェアアルゴリズムの記述法について (形式言語理論とオートマトン理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0458-16.pdf,"京都大学工学部,京都大学工学部,京都大学工学部",",,,,","大井 康,安浦 寛人,矢島 脩三　(0I,YASUSHI,YASUURA,HIROTO,YAJIMA,SHUZO)"
17,関係データベースにおけるRepresentative Instanceに関する一結果 (形式言語理論とオートマトン理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0458-17.pdf,"大阪大学基礎工学部,大阪大学基礎工学部,大阪大学基礎工学部","岩崎 元昭,伊藤 実,嵩 忠雄","IWASAKI,MOTOAKI,ITO,MINORU,KASAMI,TADAO"
18,Recovery of Incomplete Tables under Data Dependencies (形式言語理論とオ-トマトン理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0458-18.pdf,"九州大学理学部,九州大学理学部","宮野 悟,原口 誠","MIYANO,SATORU,HARAGUCHI,MAKOTO"
19,関係データベースシステムにおける従属性を利用したデータの表現について (形式言語理論とオートマトン理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0458-19.pdf,"京都大学工学部,神戸大学教養部,京都大学工学部,京都大学工学部","上林 弥彦,田中 克己,武田 浩一,矢島 脩三","KANBAYASHI,YAHIKO,TANAKA,KATSUMI,TAKEDA,KOICHI,YAJIMA,SHUZO"
20,分散データベースシステムにおける一般化準結合を用いた質問処理 (形式言語理論とオートマトン理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0458-20.pdf,"京都大学工学部,京都大学工学部,京都大学工学部","吉川 正俊,上林 弥彦,矢島 脩三","YOSHIKAWA,MASATOSHI,KANBAYASHI,YAHIKO,YAJIMA,SHUZO"
21,線型セル構造オートマトンのイデアル論的アプローチ (形式言語理論とオートマトン理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0458-21.pdf,東洋大学工学部,佐藤 忠一,"SATO,TADAKAZU"
22,One-Pass Algorithms for Properties of Three-Dimensional Pictures (形式言語理論とオ-トマトン理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0458-22.pdf,"広島大学総合科学部,広島大学工学部","会沢 邦夫,中村 昭","AIZAWA,KUNIO,NAKAMURA,AKIRA"
