No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Free topological groupsの最近の結果について(一般・幾何学的位相と関連する諸問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0823-01.pdf,大阪教育大学,山田 耕三,"Yamada, Kohzo"
2,"SUPERCOMPACTNESS AND NORMAL SUPERCOMPACTNESS(General Topology, Geometric Topology and Related Problems)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0823-02.pdf,"Institute of Mathematics, University of Tsukuba",楊 忠強,"Yang, Zhongqiang"
3,関数空間上の連続汎関数について(一般・幾何学的位相と関連する諸問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0823-03.pdf,筑波大学数学系,森下 和彦,"Morishita, Kazuhiko"
4,Borsuk-Siekluckiの定理について(一般・幾何学的位相と関連する諸問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0823-04.pdf,大阪教育大学数理科学科,小山 晃,"Koyama, Akira"
5,"Spaces Whose All Non-empty Clopen Subspaces Are Homeomorphic(General Topology, Geometric Topology and Related Problems)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0823-05.pdf,横浜国立大学工学部,寺田 敏司,"Terada, Toshiji"
6,距離空間におけるCOHOMOLOGY次元について(一般・幾何学的位相と関連する諸問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0823-06.pdf,筑波大学数学系,横井 勝弥,"YOKOI, KATSUYA"
7,積の正規性とelementary submodel(一般・幾何学的位相と関連する諸問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0823-07.pdf,横浜国立大学工学部,玉野 研一,"TAMANO, KENICHI"
8,"Striped structures of stable and unstable sets of expansive homeomorphisms and a theorem of K. Kuratowski on independent sets(General Topology, Geometric Topology and Related Problems)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0823-08.pdf,広島大学,加藤 久男,"Kato, Hisao"
9,"A Remark on Nowhere Dense Closed P-Sets(General Topology, Geometric Topology and Related Problems)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0823-09.pdf,,朱 建平,"Zhu, Jian-Ping"
10,"Countable size counterexamples for Tamamo's problem concerning stratifiable k-metrizable spaces(General Topology, Geometric Topology and Related Problems)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0823-10.pdf,作新学院大学経営学部,酒井 政美,"Sakai, Masami"
11,"RECTANGULAR NORMALITY OF PRODUCTS WITH A METRIC FACTOR(General Topology, Geometric Topology and Related Problems)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0823-11.pdf,静岡大学教育学部,大田 春外,"OHTA, Haruto"
