No.,title,link,Affiliation,Author in JPN,Author in ENG
1,STRONG CONVERGENCE THEOREMS FOR NONEXPANSIVE MAPPINGS IN BANACH SPACE(Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0897-01.pdf,"Department of Mathematics, Pusan National University",,"Park, Jong-Yeoul"
2,Banach空間の有界閉集合内の最遠点の存在に関する一問題(非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0897-02.pdf,東京理科大学理学部,宮島 静雄,"Miyajima, Shizuo"
3,Banach空間における最良近似度について(非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0897-03.pdf,琉球大学理学部,西白保 敏彦,"Nishishiraho, Toshihiko"
4,非線形作用素の軌道と不動点集合への引き込み写像(非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0897-04.pdf,お茶の水大学理学部,澤島 侑子,"Sawashima, Ikuko"
5,REACHABLE SET OF SEMILINEAR RETARDED CONTROL SYSTEM(Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0897-05.pdf,"Department of Natural Sciences, Pusan National University of Technology",,"JEONG, JIN-MUN"
6,On Clarkson-Boas-type inequalities(Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0897-06.pdf,"Kyushu Institute of Technology, Okayama Prefectural University,Kyushu Institute of Technology, Okayama Prefectural University","加藤 幹雄,高橋 泰嗣","KATO, Mikio,TAKAHASHI, Yasuji"
7,On a Minimization Theorem(Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0897-07.pdf,横浜国立大学経営学部,木島 洋一,"Kijima, Yoichi"
8,$\varepsilon$-approximate solutions in vector optimization(Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0897-08.pdf,新潟経営大学経営情報学部,横山 一憲,"Yokoyama, Kazunori"
9,不等式相条件を持つ変分問題に現れる包絡線(非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0897-09.pdf,"九州大学大学院数理学研究科,九州大学大学院数理学研究科","川崎 英文,古賀 さゆり","Kawasaki, Hidefumi,Koga, Sayuri"
10,On a Relationship between Ekeland's Algorithm and Infimal Convolutions(Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0897-10.pdf,弘前大学理学部,田中 環,"TANAKA, TAMAKI"
11,Fenchel duality の応用(非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0897-11.pdf,"新潟大学理学部数学科,新潟大学大学院自然科学研究科,新潟大学大学院自然科学研究科","田中 謙輔,星野 満博,黒岩 大史","Tanaka, Kensuke,Hoshino, Mitsuhiro,Kuroiwa, Daishi"
12,"LOCAL EXISTENCE THEOREMS FOR NONLINEAR DIFFERENTIAL EQUATIONS AND COMPACTNESS OF INTEGRAL SOLUTIONS IN $L^p(0,T;X)$(Nonlinear Analysis and Convex Analysis)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0897-12.pdf,玉川大学工学部,塩路 直樹,"Shioji, Naoki"
13,Hausdorff Dimensions of Almost Periodic Attractors(Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0897-13.pdf,熊本大学工学部,内藤 幸一郎,"Naito, Koichiro"
14,Application of game theory to maximum entropy principle(Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0897-14.pdf,新潟大学理学部,明石 重男,"Akashi, Shigeo"
15,Balanced Families in Compact Spaces(Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0897-15.pdf,"Faculty of Business and Commerce, Keio University",小宮 英敏,"Komiya, Hidetoshi"
16,A Fixed Point Theorem for Noncommutative Families of Nonexpansive Mappings in Banach spaces(Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0897-16.pdf,"Department of Mathematical Sciences, University of Alberta,Department of Information Sciences, Tokyo Institute of Technology","LAU  Anthony To-Ming,高橋 渉","LAU, Anthony To-Ming,TAKAHASHI, Wataru"
17,Nonlinear Ergodic Theorems for Semigroups of Nonexpansive Mappings and Left Ideals(Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0897-17.pdf,"Department of Mathematical Sciences, University of Alberta,Department of Information Sciences, Tokyo Institute of Technology,Department of Information Sciences, Tokyo Institute of Technology","Lau  Anthony T.M.,西浦 孝治,高橋 渉","Lau, Anthony T.M.,Nishiura, Koji,Takahashi, Wataru"
