No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Topics on finite groups of characteristic 2 type,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0475-01.pdf,"Department of Mathematics, College of General Education, University of Tokyo",五味 健作,"Gomi, Kensaku"
2,有限群の局所部分群に於ける因子分解について(有限群論 ),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0475-02.pdf,愛知教育大学,林 誠,"Hayashi, Makoto"
3,有限群の自己同型と指標について(有限群論 ),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0475-03.pdf,兵庫教育大学,松山 廣,"Matuyama, Hiroshi"
4,Complex Leech lattice と Sporadic Suzuki group(有限群論 ),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0475-04.pdf,東京大学理学部,吉荒 聡,"Yoshiara, Satoshi"
5,保型形式とMathieu群(有限群論 ),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0475-05.pdf,名古屋大学理学部,小池 正夫,"KOIKE, MASAO"
6,多重線型写像の自己同型群と有限群(有限群論 ),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0475-06.pdf,"東京理科大学,大阪教育大学","江川 嘉美,鈴木 寛","Egawa, Y.,Suzuki, H."
7,Frobenius予想と散在型単純群(有限群論 ),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0475-07.pdf,筑波大学数学系,八牧 宏美,"Yamaki, Hiroyoshi"
8,有限G集合のカテゴリーのスパンと表現論への応用(有限群論 ),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0475-08.pdf,北海道大学理学部,吉田 知行,"Yoshida, Tomoyuki"
9,On the number of irreducible characters in a finite group,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0475-09.pdf,東京農工大学,和田 倶幸,"Wada, Tomoyuki"
10,P群とcorestriction algebras(有限群論 ),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0475-10.pdf,北海道大学理学部,池田 正,"Ikeda, Tadashi"
11,Grothendieck ring と a lifting ring map(有限群論 ),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0475-11.pdf,愛媛大学理学部,宮本 雅彦,"Miyamoto, Masahiko"
12,有限Chevalley群のGreen多項式(有限群論 ),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0475-12.pdf,東京理科大学理工学部,庄司 俊明,"Shoji, Toshiaki"
13,部分群の束による群の特徴づけ(有限群論 ),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0475-13.pdf,"青山学院大学理学部,東京大学理学部","小池 和彦,宇沢 達","Koike, Kazuhiko,Uzawa, Toru"
14,平方剰余コード(有限群論 ),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0475-14.pdf,甲南大学理学部,伊藤 昇,"Ito, Noboru"
15,Partial geometric spaceについて(有限群論 ),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0475-15.pdf,"愛媛大学理学部,愛媛大学教育学部","木村 浩,大森 博之","Kimura, Hiroshi,Ohmori, Hiroyuki"
16,$\ell_\infty$上2重可移の有限射影平面について(有限群論 ),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0475-16.pdf,大阪大学教養部,平峰 豊,"Hiramine, Yutaka"
