No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Toward asymptotic non-degeneracy results for the mean field equations on surfaces (Problems in the Calculus of Variations and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1628-01.pdf,宮崎大学工学部,大塚 浩史,"Ohtsuka,Hiroshi"
2,Global branches of solutions to a semilinear elliptic Neumann problem (Problems in the Calculus of Variations and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1628-02.pdf,東京工業大学理工学研究科数学専攻,宮本 安人,"Miyamoto,Yasuhito"
3,Asymptotic behavior of least energy solutions for a biharmonic problem with nearly critical growth (Problems in the Calculus of Variations and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1628-03.pdf,大阪市立大学理学研究科,高橋 太,"Takahashi,Futoshi"
4,Discrete Morse flow for nonlocal problems (Problems in the Calculus of Variations and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1628-04.pdf,"金沢大学自然科学研究科,金沢大学自然科学研究科,金沢大学自然科学研究科","小俣 正朗,風間 正喜,","OMATA,SEIRO,KAZAMA,MASAKI,SVADLENKA,KAREL"
5,Stationary isothermic surfaces and a characterization of the spherical cylinder (Problems in the Calculus of Variations and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1628-05.pdf,広島大学工学研究科,坂口 茂,"Sakaguchi,Shigeru"
6,$\pi_1$- and $\pi_2$-theories of operators (Problems in the Calculus of Variations and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1628-06.pdf,九州大学数理学研究院,新居 俊作,"Nii,Shunsaku"
7,THE SINGULARITIES IN A TWO-DIMENSIONAL UNSTABLE FREE BOUNDARY PROBLEM (Problems in the Calculus of Variations and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1628-07.pdf,",,東京大学数理科学研究科",",,ヴァイス ゲオグ","ANDERSSON,JOHN,SHAHGHOLIAN,HENRIK,WEISS,GEORG S."
8,GEOMETRIC PROPERTIES IN PARABOLIC FLOWS AND ITS APPLICATIONS (Problems in the Calculus of Variations and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1628-08.pdf,"SCHOOL OF MATHEMATICAL SCIENCES, SEOUL NATIONAL UNIVERSITY",,"LEE,KI-AHM"
9,EXISTENCE AND ASYMPTOTICS FOR A CAHN-HILLIARD/ALLEN-CAHN PARABOLIC EQUATION (Problems in the Calculus of Variations and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1628-09.pdf,"DEPARTMENT OF APPLIED MATHEMATICS, UNIVERSITY OF CRETE,DIPARTRIMENTO DI MATEMATICA E APPLICAZIONI, UNIVERSITA DI NAPOLI FEDERICO II",",","KARALI,GEORGIA,RICCIARDI,TONIA"
10,Existence of traveling waves for a nonlocal monostable equation (Problems in the Calculus of Variations and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1628-10.pdf,京都産業大学理学部,柳下 浩紀,"Yagisita,Hiroki"
11,Isothermal coordinates on singular minimal surfaces (Problems in the Calculus of Variations and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1628-11.pdf,東北大学理学研究科,山田 澄生,"Yamada,Sumio"
12,"Degenerate parabolic equation derived from kinetic theory, revisited (Problems in the Calculus of Variations and Related Topics)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1628-12.pdf,"大阪大学基礎工学研究科,大阪大学基礎工学研究科","鈴木 貴,高橋 亮","SUZUKI,TAKASHI,TAKAHASHI,RYO"
