No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Elementary作用素のスペクトラムについて(線型作用素論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0582-01.pdf,上越教育大学,長 宗雄,"Cho, Muneo"
2,Operators with one dimensional self-commutators,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0582-02.pdf,北海道大学応用電気研究所,中村 美浩,"Nakamura, Yoshihiro"
3,統計作用素におけるvon Neumannの順序について(線型作用素論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0582-03.pdf,大阪府立桃谷高等学校,,亀井 栄三郎
4,Intertwining by Non-Zero Operators,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0582-04.pdf,"琉球大学教養部,琉球大学理学研究科","呉屋 永徳,星野 朗","Goya, Eitoku,Hoshino, Akira"
5,直交性寸見(線型作用素論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0582-05.pdf,富田林高等学校非常勤講師,加藤 佳宣,"Kato, Yoshinobu"
6,PERTURBATION BOUNDS FOR EIGENVALUES : A SURVEY,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0582-06.pdf,Indian Statistical Institute,,"Bhatia, Rajendra"
7,対称作用素の自己共役拡張(線型作用素論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0582-07.pdf,東京大学教養学部,前田 修,"Maeda, Osamu"
8,Majorizationによるnormの評価(線型作用素論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0582-08.pdf,北海道大学応用電気研究所,安藤 毅,"Ando, Tsuyoshi"
9,On Spectral Manifolds of S-decomposable Operators,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0582-09.pdf,東北薬科大学,棚橋 浩太郎,"Tanahashi, Kotaro"
10,作用素単調関数とDonoghueの定理(線型作用素論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0582-10.pdf,大阪教育大学,藤井 淳一,"Fujii, Jun Ichi"
11,On disjoint ordered pairs of operators,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0582-11.pdf,東北大学教養学部,吉野 崇,"Yoshino, Takashi"
12,Reflexivity and bicommutant property of contractions,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0582-12.pdf,札幌医科大学,高橋 勝利,"Takahashi, Katsutoshi"
13,値域を含む定義域をもつ閉作用素(線型作用素論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0582-13.pdf,九州大学理学部,太田 昇一,"Ota, Shoichi"
14,Shiftのcyclic vectorsと正定値関数の分解(線型作用素論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0582-14.pdf,福岡教育大学,内山 充,"Uchiyama, Mitsuru"
15,CHARACTERIZATIONS OF NORMAL APPROXIMATE SPECTRA,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0582-15.pdf,"Department of Mathematics, Osaka Kyoiku University,Department of Mathematics, Bishop's University",",","FUJII, M.,LIN, C.-S."
