No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Besselポテンシャルについて (ポテンシャル論における最大値の原理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0146-01.pdf,鈴鹿工業高等専門学校,樋口 功,"HIGUCHI,ISAO"
2,対称な合成核に依るポテンシャル (ポテンシャル論における最大値の原理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0146-02.pdf,名古屋大学理学部,伊藤 正之,"ITO,MASAYUKI"
3,Dirichlet核の同次変換 (ポテンシャル論における最大値の原理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0146-03.pdf,名古屋大学医学部,伊藤 嘉房,"ITO,YOSHIFUSA"
4,マルコフ過程の調和測度に関するいくつかの結果について (ポテンシャル論における最大値の原理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0146-04.pdf,広島大学,神田 護,"KANDA,MAMORU"
5,半完全最大値の原理をみたすPotential作用素について (ポテンシャル論における最大値の原理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0146-05.pdf,静岡大学理学部,近藤 亮司,"KONDO,RYOJI"
6,Existence Theorems in Conditional Gauss Variational Problems (ポテンシャル論における最大値の原理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0146-06.pdf,岡山大学工学部,山崎 稀嗣,"YAMASAKI,MARETSUGU"
7,Polyharmonic方程式のGreen関数について (ポテンシャル論における最大値の原理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0146-07.pdf,大阪工業高等専門学校,四津谷 一三,"YOTSUYA,ICHIZO"
8,Existence of Various Bounded Solutions of Biharmonic Equations (ポテンシャル論における最大値の原理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0146-08.pdf,名古屋大学理学部,中井 三留,"NAKAI,MITSURU"
9,初等核の最大値原理 (ポテンシャル論における最大値の原理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0146-09.pdf,大阪大学理学部,渡辺 毅,"WATANABE,TAKESHI"
10,局所コンパクト空間上のAdapted Coneに関する測度の掃散とDilationについて (ポテンシャル論における最大値の原理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0146-10.pdf,お茶の水女子大学理学部,渡辺 ヒサ子,"WATANABE,HISAKO"
11,$\textcircled{H}$-Kernels in Axiomatic Potential Theory (ポテンシャル論における最大値の原理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0146-11.pdf,早稲田大学理工学部,郡 敏昭,"KORI,TOSHIAKI"
12,階数mのWiener函数 (ポテンシャル論における最大値の原理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0146-12.pdf,名古屋大学理学部,田中 秀松,"TANAKA,HIDEMATSU"
13,倉持ポテンシャルについて (ポテンシャル論における最大値の原理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0146-13.pdf,北海道大学理学部,田中 博,"TANAKA,HIROSHI"
