No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Asymptotic inclusion と Longo-Rehren の構成について(作用素環論における最近の発展),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0977-1.pdf,東京大学数理科学研究科,増田 俊彦,"Masuda, Toshihiko"
2,Two subfactors arising from a non-degenerate commuting square :Tensor categories and TQFT's(Recent Developments in Operator Algebras),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0977-2.pdf,東京大学数理科学研究科,佐藤 信哉,"Sato, Nobuya"
3,JORDAN-HOLDER TYPE THEOREM IN NORMAL INTERMEDIATE SUBFACTOR LATTICES FOR DEPTH TWO INCLUSIONS OF AFD II$_1$ FACTORS(Recent Developments in Operator Algebras),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0977-3.pdf,,照屋 保,"TERUYA, TAMOTSU"
4,Introduction to the classification of purely infinite simple C$^\ast$ -algebras : Kirchberg氏の仕事の紹介(作用素環論における最近の発展),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0977-4.pdf,琉球大学理学部,大坂 博幸,"Osaka, Hiroyuki"
5,Bimodule X からつくられた C$^\ast$ -環 Qx の単純性について(作用素環論における最近の発展),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0977-5.pdf,九州大学数理学研究院,綿谷 安男,"Watatani, Yasuo"
6,FREE SHIFT ON THE REDUCED FREE PRODUCT OF $C^\ast$-ALGEBRAS(Recent Developments in Operator Algebras),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0977-6.pdf,大阪教育大学,長田 まりゑ,"Choda, Marie"
7,GALOIS CORRESPONDENCE OF COMPACT GROUP ACTIONS(Recent Developments in Operator Algebras),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0977-7.pdf,"Department of Mathematical Sciences, University of Tokyo",泉 正己,"IZUMI, MASAKI"
8,Automorphisms arising from composition of subfactors(Recent Developments in Operator Algebras),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0977-8.pdf,九州大学数理学研究科,幸崎 秀樹,"Kosaki, Hideki"
9,DIMENSION THEORY OF THE $C^\ast$-ALGEBRAS OF LIE GROUPS(Recent Developments in Operator Algebras),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0977-9.pdf,東京都立大学理学部数学科,須藤 隆洋,"SUDO, TAKAHIRO"
10,The Rohlin Property for Actions of $\mathbf{Z}^2$ on UHF Algebras(Recent Developments in Operator Algebras),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0977-10.pdf,"Department of Mathematics, Hokkaido University",中村 英樹,"Nakamura, Hideki"
11,Subdiagonal環のある構造について(作用素環論における最近の発展),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0977-11.pdf,"新潟大学自然科学部,新潟大学自然科学部,新潟大学理学部","吉 国興,大和田 智義,斎藤 吉助","Ji, Guoxing,Ohwada, Tomoyoshi,Saito, Kichi-Suke"
