No.,title,link,Affiliation,Author in JPN,Author in ENG
1,コンパクト底空間をもったデファイナブルGファイバー束 (モデル理論の手法による無限構造の構成法),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1602-01.pdf,和歌山大学教育学部数学教室,川上 智博,"Kawakami,Tomohiro"
2,弱順序極小構造とdefinably connectedについて (モデル理論の手法による無限構造の構成法),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1602-02.pdf,阿南工業高等専門学校一般教科,田中 広志,"Tanaka,Hiroshi"
3,Nonstandard arguments and the stability of generic structures (Model theoretic techniques for constructing infinite structures),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1602-03.pdf,筑波大学数理物質科学研究科,安保 勇希,"Anbo,Yuki"
4,A Theory of Superstructures (Model theoretic techniques for constructing infinite structures),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1602-04.pdf,法政大学教養教育センター,村上 雅彦,"MURAKAMI,Masahiko"
5,A note on independence in generic structures (Model theoretic techniques for constructing infinite structures),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1602-05.pdf,法政大学経営学部,池田 宏一郎,"IKEDA,Koichiro"
6,A SHORT PROOF OF NUBLING'S RESULT (Model theoretic techniques for constructing infinite structures),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1602-06.pdf,東海大学理学部,米田 郁生,"YONEDA,IKUO"
7,Independence in generic structures (Model theoretic techniques for constructing infinite structures),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1602-07.pdf,筑波大学数理物質科学研究科,坪井 明人,"TSUBOI,Akito"
8,UNDECIDABLE INFINITE TOTALLY REAL EXTENSIONS OF $\mathbb{Q}$ (Model theoretic techniques for constructing infinite structures),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1602-08.pdf,鹿児島国際大学国際文化学部,福崎 賢治,"FUKUZAKI,KENJI"
9,解析的ザリスキー構造とChowの定理 (モデル理論の手法による無限構造の構成法),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1602-09.pdf,東海大学理学部情報数理学科,板井 昌典,"ITAI,Masanori"
10,体を解釈するMorleyランク2の群 (モデル理論の手法による無限構造の構成法),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1602-10.pdf,岡山大学理学部数学教室,田中 克己,"Tanaka,Katsumi"
11,ON RANDOM KRIPKE FRAMES (Model theoretic techniques for constructing infinite structures),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1602-11.pdf,"法政大学,産業技術総合研究所","池田 宏一郎,岡本 圭史","Ikeda,Koichiro,Okamoto,Keishi"
12,On generic Kripke Structures (Model theoretic techniques for constructing infinite structures),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1602-12.pdf,"法政大学経営学部,産業技術総合研究所","池田 宏一郎,岡本 圭史","Ikeda,Koichiro,Okamoto,Keishi"
13,Some remark on weak dividing (Model theoretic techniques for constructing infinite structures),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1602-13.pdf,早稲田大学メディアネットワークセンター,前園 久智,"MAESONO,Hisatomo"
14,On the Amalgamation Property for Automorphisms (Model theoretic techniques for constructing infinite structures),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1602-14.pdf,神戸大学工学部,桔梗 宏孝,"Kikyo,Hirotaka"
