No.,title,link,Affiliation,Author in JPN,Author in ENG
1,IS THE FREE TOPOLOGICAL GROUP ON A C.C.C. SPACE C.C.C.? (Research in General and Geometric),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1126-1.pdf,静岡大学教育学部,山田  耕三,"Yamada, Kohzo"
2,Orientable 3-manifolds fibering over closed surfaces and codimension 2 fibrators (Research in General and Geometric),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1126-2.pdf,筑波大学数学系,知念  直紹,"Chinen, Naotsugu"
3,STRONG $n$-SHAPE THEORY (Research in General and Geometric),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1126-3.pdf,"弓削商船高等専門学校,筑波大学数学系","岩本  豊,酒井  克郎","Iwamoto, Yutaka,Sakai, Katsuro"
4,$P$(locally-finite)-embedding and related topics (Research in General and Geometric),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1126-4.pdf,筑波大学数学系,山崎  薫里,"Yamazaki, Kaori"
5,"Topological groups, $k$-networks, and weak topology (Research in General and Geometric)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1126-5.pdf,"広西大学,神奈川大学,東京学芸大学","劉  川,酒井  政美,田中  祥雄","Liu, Chuan,Sakai, Masami,Tanaka, Yoshio"
6,On the cohomology of Coxeter groups (Research in General and Geometric),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1126-6.pdf,筑波大学数学研究科,保坂  哲也,"Hosaka, Tetsuya"
7,$K$-APPROXIMATIONS AND INFINITE DIMENSIONAL SPACES (Research in General and Geometric),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1126-7.pdf,島根大学総合理工学部,服部  泰直,"Hattori, Yasunao"
8,COHOMOLOGICAL DIMENSION AND RESOLUTION (Research in General and Geometric),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1126-8.pdf,島根大学総合理工学部,横井  勝弥,"Yokoi, Katsuya"
9,A Short Survey on Coarse Topology (Research in General and Geometric),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1126-9.pdf,京都工芸繊維大学工芸学部,矢ヶ崎  達彦,"Yagasaki, Tatsuhiko"
10,COUNTABLE STAR-COVERING PROPERTIES (Research in General and Geometric),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1126-10.pdf,静岡大学理工学研究科,,"Song, Yan-Kui"
11,関数空間と${\rm k}_\mathbb{R}$-property (空間論及び幾何学的トポロジーの研究 ),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1126-11.pdf,"足利工業大学工学部,筑波大学数学研究科","森下  和彦,坂本  恵美","Morishita, Kazuhiko,Sakamoto, Megumi"
12,THE COMPLETIONS OF METRIC ANR'S AND UNIFORM ANR'S (Research in General and Geometric),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1126-12.pdf,筑波大学数学系,酒井  克郎,"Sakai, Katsuro"
13,Characterizations of the completeness by usco open mappings (Research in General and Geometric),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1126-13.pdf,"岡山大学理学部,MALTA大学",吉岡  巖,"Yoshioka, Iwao,Buhagiar, David"
