No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Fourier-Walsh級数の概収束について (Fourier解析の研究報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0055-01.pdf,秋田大学,舘岡 淳,"TATEOKA,ATSUSHI"
2,三角級数の極限定理 (Fourier解析の研究報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0055-02.pdf,金沢大学理学部,高橋 茂,"TAKAHASHI,SHIGERU"
3,ベクトル値函数に対する境界値問題について (Fourier解析の研究報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0055-03.pdf,龍谷大学文学部,薮田 公三,"YABUTA,KOZO"
4,特異積分作用素について (Fourier解析の研究報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0055-04.pdf,大阪大学基礎工学部,小泉 澄之,"KOIZUMI,SUMIYUKI"
5,フーリエ変換のMultiplierについて (Fourier解析の研究報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0055-05.pdf,東北大学理学部,猪狩 惺,"IGARI,SATORU"
6,Thin Set上の測度について (Fourier解析の研究報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0055-06.pdf,東京都立大学理学部,佐伯 貞浩,"SAEKI,SADAHIRO"
7,AutomorphismsのCommuting Properties (Fourier解析の研究報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0055-07.pdf,城西大学理学部,青木 統夫,"AOKI,NOBUO"
8,Denjoy PropertyとE.R.積分 (Fourier解析の研究報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0055-08.pdf,大阪府立大学,中西 シヅ,"NAKANISHI,SHIZU"
9,Fourier級数と作用函数について (Fourier解析の研究報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0055-09.pdf,東北大学理学部,宇野 善和,"UNO,YOSHIKAZU"
10,On the Closure of Translations in $L^p(R_k)$ (Fourier解析の研究報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0055-10.pdf,国際キリスト教大学,絹川 正吉,"KINUKAWA,MASAKITI"
11,On Positive Contraction Semi-Groups (Fourier解析の研究報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0055-11.pdf,東京都立大学理学部,長谷川 実,"HASEGAWA,MINORU"
