No.,title,link,Affiliation,Author in JPN,Author in ENG
1,デジタル量子コンピュータ開発の進展と課題 (量子システム推定の数理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2059-01.pdf,東京大学先端科学技術研究センター,杉山 太香典,"Sugiyama,Takanori"
2,量子アニーリングが拓く機械学習と計算技術の新時代 (量子システム推定の数理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2059-02.pdf,東北大学大学院情報科学研究科応用情報科学専攻,大関 真之,"Ohzeki,Masayuki"
3,量子レザバーコンピューティング量子実時間ダイナミクスの機械学習への応用 (量子システム推定の数理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2059-03.pdf,東京大学大学院工学系研究科附属光量子科学研究センター・JSTさきがけ,藤井 啓祐,"Fujii,Keisuke"
4,Von Neumann代数上の統計的実験に対する最小十分性について (量子システム推定の数理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2059-04.pdf,中山大学珠海校区物理与天文学院,倉持 結,"Kuramochi,Yui"
5,量子統計的決定理論に基いた射影測定の選択 (量子システム推定の数理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2059-05.pdf,大阪大学基礎工学研究科,田中 冬彦,"Tanaka,Fuyuhiko"
6,孤立多体量子系の平衡化の量子仮説検定からの再考 (量子システム推定の数理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2059-06.pdf,京都大学基礎物理学研究所,渡辺 優,"Watanabe,Yu"
7,Classical and quantum conditional measures from a categorical viewpoint (Mathematics in Quantum System Estimation),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2059-07.pdf,"青山学院大学経済学部,信州大学社会科学系","元山 斉,田中 康平","Motoyama,Hitoshi,Tanaka,Kohei"
8,量子測定理論の数理 (量子システム推定の数理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2059-08.pdf,名古屋大学情報科学研究科,岡村 和弥,"Okamura,Kazuya"
9,操作の両立不可能性と情報擾乱の関係 (量子システム推定の数理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2059-09.pdf,京都大学大学院工学研究科原子核工学専攻,浜村 一航,"Hamamura,Ikko"
10,ハミルトニアンの複雑性に対する推定時間限界のスケーリング (量子システム推定の数理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2059-10.pdf,東京大学理学系研究科物理学専攻,久良 尚任,"Kura,Naoto"
11,量子アニーリングにおける量子効果 (量子システム推定の数理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2059-11.pdf,東京工業大学理学院物理学系,須佐 友紀,"Susa,Yuki"
