No.,title,link,Affiliation,Author in JPN,Author in ENG
1,A Weak Version of Poincare-Bendixson Type Theorems for $n$ Dimensional Spaces,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0987-1.pdf,"Department of Economics, University of Okayama,Department of Mathematics, Toyo University",",","Fujimoto, Takao,Fujimoto, Yoshihisa"
2,On,,京都大学経済研究所,新後閑 禎,"Shigoka, Tadashi"
3,NON,,"Kyoto University,Keio University",",","Nishimura, Kazuo,Yano, Makoto"
4,CONTINUITY,,東京大学数理科学研究科,岩井 慶一郎,"IWAI, KEIICHIRO"
5,Topological,,"Kyoto University,Kyoto University,Keio University",",,","Nishimura, Kazuo,Shigoka, Tadashi,Yano, Makoto[他]"
6,Evaluation of Investment Opportunity under Entry and Exit Decisions,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0987-6.pdf,"Department of Industrial Engineering and Management, Tokyo Institute of Technology",白川 浩,"Shirakawa, Hiroshi"
7,The,,"Faculty of Commerce, Hitotsubashi University,Student in Doctoral program at Graduate School of Commerce, Hitotsubashi University",",","Miura, Ryozo,Yamauchi, Hiroaki"
8,金利の期間構造と確率偏微分方程式(経済の数理解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0987-8.pdf,東京大学大学院数理科学研究科,,楠岡 成雄
9,Optimal Policies for Optimization of Associative Functionals,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0987-9.pdf,九州大学経済学部経済工学科,岩本 誠一,"IWAMOTO, Seiichi"
10,CONSTRUCTION OF MORSE FLOWS,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0987-10.pdf,"DEPARTMENT OF MATHEMATICS, FACULTY OF SCIENCE AND TECHNOLOGY, KEIO UNIVERSITY",菊池 紀夫,"KIKUCHI, NORIO"
11,Nonconvex,,"School of Economics, Nagoya University",立石 寛,"Tateishi, Hiroshi"
12,EXISTENCE AND OPTIMALITY OF EXTENDED LINDAHL EQUILIBRIA IN A LARGE PUBLIC GOODS ECONOMY WITH CONGESTION,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0987-12.pdf,"Department of Economics, Keio University",,"NAKAMURA, SHINSUKE"
13,PAYMENT SYSTEM AND SYSTEMIC RISK,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0987-13.pdf,"Department of Economics, Hitotsubashi University",山崎 昭,"Yamazaki, Akira"
14,Nonparametric,,"University of Tokyo,University of Chicago",",","Kamiya, Kazuya,Ichimura, Hidehiko"
15,OPTIMIZATION APPROACHES TO VARIATIONAL INEQUALITY PROBLEMS,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0987-15.pdf,"Department of Applied Mathematics and Physics, Graduate School of Engineering, Kyoto University",福島 雅夫,"Fukushima, Masao"
