No.,title,link,Affiliation,Author in JPN,Author in ENG
1,任意物体のまわりのおそい非定常流 (流体力学における非定常問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0449-01.pdf,東京大学生産技術研究所,成瀬 文雄,"NARUSE,FUMIO"
2,ステファン問題の漸近解 (流体力学における非定常問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0449-02.pdf,宇都宮大学教養部,徳田 尚之,"TOKUDA,NAOYUKI"
3,反応吸収系のMarangoni不安定に対する表面変形の効果 : 気相側物質移動抵抗の影響 (流体力学における非定常問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0449-03.pdf,"和歌山工業高等専門学校,和歌山工業高等専門学校","舟田 敏雄,坂田 光雄","FUNADA,TOSHIO,SAKATA,MITSUO"
4,Marangoni不安定に対する自由表面の変形の影響 (流体力学における非定常問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0449-04.pdf,大阪市立大学理学部,高島 正樹,"TAKASHIMA,MASAKI"
5,非定常Navier-Stokes方程式に対する有限要素法の数学的考察 (流体力学における非定常問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0449-05.pdf,"東京大学理学部,東京大学理学部","藤田 宏,岡本 久","FUJITA,HIROSHI,OKAMOTO,HISASHI"
6,Analysis of the Unsteady Navier-Stokes Equations Based on Green's Function Approach (流体力学における非定常問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0449-06.pdf,"名古屋大学工学部,名古屋大学工学部","桑原 真二,FAROOQ SHAIKH M.U.","KUWABARA,SHINJI,FAROOQ SHAIKH,M.U."
7,非定常よどみ点流れの数値解 (流体力学における非定常問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0449-07.pdf,"慶応義塾大学理工学部,慶応義塾大学理工学部","松信 八十男,竹光 信正","MATSUNOBU,YASOO,TAKEMITSU,NOBUMASA"
8,Numerical Schemes for Solving the Burgers Equation (流体力学における非定常問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0449-08.pdf,"東京大学工学部,東京大学工学部,東京大学工学部,東京大学工学部","ALAM MD.S.,河村 哲也,桑原 邦郎,高見 穎郎","ALAM,MD.S.,KAWAMURA,TETUYA,KUWAHARA,KUNIO,TAKAMI,HIDEO"
9,Numerical Calculation of Standing Gravity Waves in Deep Water (流体力学における非定常問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0449-09.pdf,"東京大学理学部,東京大学工学部","青木 弘,河村 哲也","AOKI,HIROSHI,KAWAMURA,TETUYA"
10,ニ次元圧縮流のImaiの方程式 (流体力学における非定常問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0449-10.pdf,"東京電機大学理工学部,東京電機大学理工学部","桜井 明,新井 勉","SAKURAI,AKIRA,ARAI,TSUTOMU"
11,燃焼波の定常解の存在条件と非定常相似解 (流体力学における非定常問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0449-11.pdf,"東京工業大学総合理工学研究科,東京工業大学総合理工学研究科,理化学研究所","丹生 慶四郎,安部 隆士,丹波 護武","NIU,KEISHIRO,ABE,TAKASHI,TANBA,MORITAKE"
12,音と渦の相互作用 (流体力学における非定常問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0449-12.pdf,九州大学工学部,神部 勉,"KAMBE,TSUTOMU"
13,磁性流体における音波 (流体力学における非定常問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0449-13.pdf,京都大学数理解析研究所,後藤 金英,"GOTO,KANEFUSA"
