No.,title,link,Affiliation,Author in JPN,Author in ENG
1,退化主系列表現からの絡作用素の次元について (表現論と非可換調和解析をめぐる諸問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2031-01.pdf,東京大学数理科学研究科,田内 大渡,"Tauchi,Taito"
2,局所体上の帯球関数として現れる多変数$q$-超幾何多項式 (表現論と非可換調和解析をめぐる諸問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2031-02.pdf,京都大学大学院理学研究科数学・数理解析専攻,川村 晃英,"Kawamura,Koei"
3,直交群の多重旗多様体 (表現論と非可換調和解析をめぐる諸問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2031-03.pdf,龍谷大学文学部,松木 敏彦,"Matsuki,Toshihiko"
4,Radial pairs (Various Issues relating to Representation Theory and Non-commutative Harmonic Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2031-04.pdf,拓殖大学工学部,織田 寛,"Oda,Hiroshi"
5,Flat Structures associated with Valentiner's Reflection Group : Based on Joint Work with M. Kato and T. Mano (Various Issues relating to Representation Theory and Non-commutative Harmonic Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2031-05.pdf,東京農工大学工学部,関口 次郎,"Sekiguchi,Jiro"
6,Free fields realizations of $\mathcal{W}$-algebras (Various Issues relating to Representation Theory and Non-commutative Harmonic Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2031-06.pdf,京都大学数理解析研究所,元良 直輝,"Genra,Naoki"
7,Remarks on quantum unipotent subgroup and dual canonical basis (Various Issues relating to Representation Theory and Non-commutative Harmonic Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2031-07.pdf,神戸大学理学研究科数学専攻,木村 嘉之,"Kimura,Yoshiyuki"
8,Quantum twist maps and dual canonical bases (Various Issues relating to Representation Theory and Non-commutative Harmonic Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2031-08.pdf,東京大学大学院数理科学研究科,大矢 浩徳,"Oya,Hironori"
9,Matrix-valued commuting differential operators and their joint eigenfunctions (Various Issues relating to Representation Theory and Non-commutative Harmonic Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2031-09.pdf,関西学院大学理工学部,示野 信一,"Shimeno,Nobukazu"
10,KZ型超幾何系の変換と解析 (表現論と非可換調和解析をめぐる諸問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2031-10.pdf,城西大学理学部,大島 利雄,"Oshima,Toshio"
11,実簡約対称空間上の離散球表現の分類 : 甦る離散極限表現 (表現論と非可換調和解析をめぐる諸問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2031-11.pdf,職業能力開発総合大学校,佐野 茂,"Sano,Shigeru"
12,Representations of hypergroups and harmonic analysis (Various Issues relating to Representation Theory and Non-commutative Harmonic Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2031-12.pdf,奈良教育大学数学教室,河上 哲,"Kawakami,Satoshi"
13,Algebraic aspects of branching laws for holomorphic discrete series representations (Various Issues relating to Representation Theory and Non-commutative Harmonic Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2031-13.pdf,東京大学大学院数理科学研究科,北川 宜稔,"Kitagawa,Masatoshi"
14,Capelli identities with zero entries (Various Issues relating to Representation Theory and Non-commutative Harmonic Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2031-14.pdf,北海道教育大学釧路校,和地 輝仁,"Wachi,Akihito"
15,Pieri Rule and Pieri Algebras (Various Issues relating to Representation Theory and Non-commutative Harmonic Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2031-15.pdf,"Department of Mathematical Sciences, Xi'an Jiaotong-Liverpool University",,"Wang,Yi"
16,対称群上の帯球関数とリース行列式 (表現論と非可換調和解析をめぐる諸問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2031-16.pdf,琉球大学理学部数理科学科,木本 一史,"Kimoto,Kazufumi"
