No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Sequences of Stochastic Automata (時系列パタ-ンの認識システムの研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0229-01.pdf,九州大学理学部,加納 省吾,"KANO,SEIGO"
2,コスト関数をもつ有限システム : 逐次決定過程 (時系列パターンの認識システムの研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0229-02.pdf,京都大学工学部,茨木 俊秀,"IBARAKI,TOSHIHIDE"
3,セル構造オートマトンによる並列処理 (時系列パターンの認識システムの研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0229-03.pdf,京都大学理学部,西尾 英之助,"NISHIO,HIDENOSUKE"
4,時間依存オートマトンについて (時系列パターンの認識システムの研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0229-04.pdf,"北海道大学工学部,京都大学工学部","田中 譲,矢島 脩三","TANAKA,YUZURU,YAJIMA,SHUZO"
5,Fuzzy-Fuzzyオートマトン (時系列パターンの認識システムの研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0229-05.pdf,"大阪大学基礎工学部情報工学科,大阪大学基礎工学部情報工学科","水本 雅晴,田中 幸吉","MIZUMOTO,MASAHARU,TANAKA,KOKICHI"
6,"系列パターン認識システムとしての確率オートマトンに関するニ,三の問題 : 線形空間オートマトンの安定性と近似可能性 (時系列パターンの認識システムの研究)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0229-06.pdf,"名古屋大学工学部,名古屋大学工学部","稲垣 康善,杉野 花津江","INAGAKI,YASUYOSHI,SUGINO,KAZUE"
7,系列パターン認識システムの考え方 : 系列パターンの誤り処理 (時系列パターンの認識システムの研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0229-07.pdf,"京都大学工学部,京都大学工学部","堂下 修司,山崎 進","DOSHITA,SHUJI,YAMASAKI,SUSUMU"
8,DPマッチング法とその応用 (時系列パターンの認識システムの研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0229-08.pdf,日本電気株式会社中央研究所,迫江 博昭,"SAKOE,HIROAKI"
9,柔らかいオートマトンの実験的研究 (時系列パターンの認識システムの研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0229-09.pdf,東芝総合研究所,森 健一,"MORI,KENICHI"
10,Penalty Automatonによる記号系列パターンの識別 (時系列パターンの認識システムの研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0229-10.pdf,静岡大学工学部,阿部 圭一,"ABE,KEIICHI"
11,時系列パターンのセグメンテーション・フリーな認識 (時系列パターンの認識システムの研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0229-11.pdf,電子技術総合研究所,磯道 義典,"ISOMICHI,YOSHINORI"
12,構文情報を用いた一つの音声認識法について : 未知語の取り扱い (時系列パターンの認識システムの研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0229-12.pdf,"九州大学理学部,九州大学工学部,九州大学工学部","武谷 峻一,河口 英二,田町 常夫","TAKEYA,SHUNICHI,KAWAGUCHI,EIJI,TAMACHI,TSUNEO"
13,情報圧縮と文法推論 (時系列パターンの認識システムの研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0229-13.pdf,九州大学理学部,有川 節夫,"ARIKAWA,SETSUO"
14,書換え規則を用いた時系列パターンの認識 (時系列パターンの認識システムの研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0229-14.pdf,国際電々研究所,榑松 明,"KUREMATSU,AKIRA"
15,会話音声の音響処理部と言語処理部の検討 (時系列パターンの認識システムの研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0229-15.pdf,"日本電信電話公社武蔵野電気通信研究所,日本電信電話公社電気通信研究所,日本電信電話公社電気通信研究所","好田 正紀,中津 良平,鹿野 清宏","YOSHIDA,MASANORI,NAKATSU,RYOHEI,SHIKANO,KIYOHIRO"
16,整合関係を考慮した記号列パターン識別オートマトンの構成および適応的修正 (時系列パターンの認識システムの研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0229-16.pdf,"東京工業大学工学部,東京工業大学工学部","榎本 肇,富田 悦次","ENOMOTO,HAJIME,TOMITA,ETSUJI"
