No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Singularities of Semiconformal Mappings (The second Japanese-Australian Workshop on Real and Complex Singularities),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1610-01.pdf,"Universite de Bretagne Occidentale,University of Adelaide",",","Baird,Paul,Eastwood,Michael"
2,ON THE CONNECTIVITY OF SOME COMPLETE INTERSECTIONS (The second Japanese-Australian Workshop on Real and Complex Singularities),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1610-02.pdf,"LABORATOIRE J.A. DIEUDONNE, UMR DU CNRS 6621, UNIVERSITE DE NICE SOPHIA ANTIPOLIS",,"DIMCA,ALEXANDRU"
3,Orientability of real resultant singularities (The second Japanese-Australian Workshop on Real and Complex Singularities),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1610-03.pdf,Independent U. Moscow,,"Esterov,A.I."
4,ON INJECTIVITY OF TAME MAPPINGS (The second Japanese-Australian Workshop on Real and Complex Singularities),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1610-04.pdf,"埼玉大学理学部,,","福井 敏純,,","FUKUI,TOSHIZUMI,KURDYKA,KRZYSZTOF,PAUNESCU,LAURENTIU"
5,A REMARK ON $\bar{\partial}$- COHOMOLOGY WITH SUPPORTS IN THE COMPLEMENT OF A CONE SINGULARITY (The second Japanese-Australian Workshop on Real and Complex Singularities),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1610-05.pdf,"School of mathematics, Statistics and Computer Science, University of New England,Department of Mathematics and Statistics, Masaryk University",",","HARRIS,ADAM,KOLAR,MARTIN"
6,Local classification of varieties in the symplectic space (The second Japanese-Australian Workshop on Real and Complex Singularities),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1610-06.pdf,北海道大学理学研究院数学部門,石川 剛郎,"ISHIKAWA,Goo"
7,Lightlike hypersurfaces in Lorentz-Minkowski space (The second Japanese-Australian Workshop on Real and Complex Singularities),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1610-07.pdf,北海道大学理学研究院,泉屋 周一,"Izumiya,Shyuichi"
8,PONTRYAGIN-THOM-SZUCS TYPE CONSTRUCTION FOR NON-POSITIVE CODIMENSIONAL SINGULAR MAPS WITH PRESCRIBED SINGULAR FIBERS (The second Japanese-Australian Workshop on Real and Complex Singularities),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1610-08.pdf,九州大学数理学研究院,,"KALMAR,BOLDIZSAR"
9,THE ENRICHED RIEMANN SPHERE AND STABILITY (The second Japanese-Australian Workshop on Real and Complex Singularities),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1610-09.pdf,"SCHOOL OF MATHEMATICS AND STATISTICS, UNIVERSITY OF SYDNEY,SCHOOL OF MATHEMATICS AND STATISTICS, UNIVERSITY OF SYDNEY",",","KUO,TZEE-CHAR,PAUNESCU,LAURENTIU"
10,"A method to investigate $T\mathcal{A}(f), T\mathcal{L}(f)$ and its applications (The second Japanese-Australian Workshop on Real and Complex Singularities)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1610-10.pdf,横浜国立大学教育人間科学部,西村 尚史,"NISHIMURA,Takashi"
11,COBORDISM OF MORSE MAPS AND ITS APPLICATION TO MAP GERMS (The second Japanese-Australian Workshop on Real and Complex Singularities),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1610-11.pdf,九州大学数理学研究院,佐伯 修,"SAEKI,OSAMU"
12,Koenderink type theorems for fronts (The second Japanese-Australian Workshop on Real and Complex Singularities),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1610-12.pdf,岐阜大学教育学部,佐治 健太郎,"Saji,Kentaro"
13,On pseudo-immersions of a surface into the plane (The second Japanese-Australian Workshop on Real and Complex Singularities),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1610-13.pdf,久留米工業高等専門学校,山本 稔,"Yamamoto,Minoru"
