No.,title,link,Affiliation,Author in JPN,Author in ENG
1,ベクトル値関数のミニマックス問題について(計画数学とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0611-01.pdf,新潟大学理学部,田中 環,"Tanaka, Tamaki"
2,On the closest multistrategy to the shadow minimum of a Markov game,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0611-02.pdf,"ハルビン師範大学,新潟大学","劉 兆華,田中 謙輔","Liu, Zhaohua,Tanaka, Kensuke"
3,情報様式に変化の伴うタイミング・ゲーム(計画数学とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0611-03.pdf,姫路工業大学,寺岡 義伸,"Teraoka, Yoshinobu"
4,コンパクトな行動空間をもつ部分的観測セミマルコフ決定過程(計画数学とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0611-04.pdf,長岡高等専門学校,涌田 和芳,"Wakuta, Kazuyoshi"
5,多重連鎖マルコフ決定過程の逐次近似法について(計画数学とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0611-05.pdf,名古屋工業大学,大野 勝久,"Ohno, Katsuhisa"
6,ある部分観測可能なマルコフ過程における最適停止問題について(計画数学とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0611-06.pdf,大阪府立大学総合科学部,中井 達,"Nakai, Toru"
7,確率制御問題と最適停止時刻問題の関連について(計画数学とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0611-07.pdf,千葉大学教養部,安田 正実,"Yasuda, Masami"
8,逐次準線形化について(計画数学とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0611-08.pdf,九州大学経済学部,岩本 誠一,"Iwamoto, Seiichi"
9,AN OPTIMAL SELECTION OF A LEADER,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0611-09.pdf,愛知大学法経学部,玉置 光司,"Tamaki, Mitsushi"
10,Banach空間における最適化問題に対する2次の必要条件 : 包絡線との関係(計画数学とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0611-10.pdf,九州大学理学部,川崎 英文,"Kawasaki, Hidefumi"
11,微分不可能計画問題における2次最適性条件とその応用(計画数学とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0611-11.pdf,九州大学理学部,丸山 幸宏,"Maruyama, Yukihiro"
12,A fully stochastic version of the Anscombe condition,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0611-12.pdf,福岡大学,杉万 郁夫,"Sugiman, Ikuo"
13,Convergence of stochastic approximation algorithms with dependent random variables,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0611-13.pdf,福岡大学理学部,渡辺 正文,"Watanabe, Masafumi"
14,確率密度関数の逐次推定について(計画数学とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0611-14.pdf,新潟大学理学部,磯貝 英一,"Isogai, Eiichi"
