No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Global behavior of solutions for the Gross-Pitaevskii equation (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1592-01.pdf,京都大学理学研究科,中西  賢次,"Nakanishi, Kenji"
2,A New Approach to the Null Condition for Nonlinear Wave Equations (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1592-02.pdf,和歌山大学教育学部数学教室,片山  聡一郎,"Katayama, Soichiro"
3,Spectrum and Energy of Waves in Mean Shear Flows (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1592-03.pdf,"九州大学数理学研究院,九州大学数理学研究院","廣田  真,福本  康秀","Hirota, Makoto,Fukumoto, Yasuhide"
4,On a Stokes approximation of two dimensional exterior Oseen flow near the boundary (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1592-04.pdf,"早稲田大学基幹理工学部,早稲田大学基幹理工学部,早稲田大学基幹理工学部","岡村  光紘,柴田  良弘,山口  範和","Okamura, Mitsuhiro,Shibata, Yoshihiro,Yamaguchi, Norikazu"
5,The Stokes and Navier-Stokes equations in an aperture domain (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1592-05.pdf,早稲田大学理工学術院,久保  隆徹,"Kubo, Takayuki"
6,UNIFORM $L^2$-STABILITY FOR THE BOLTZMANN EQUATION (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1592-06.pdf,"DEPARTMENT OF MATHEMATICS SCIENCES, SEOUL NATIONAL UNIVERSITY,DEPARTMENT OF MATHEMATICS SCIENCES, SEOUL NATIONAL UNIVERSITY",",","HA, SEUNG-YEAL,YUN, SEOK-BAE"
7,Rarefied gas flows induced by temperature fields and their applications (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1592-07.pdf,京都大学工学研究科航空宇宙工学専攻,杉元  宏,"Sugimoto, Hiroshi"
8,Steady solution of the Boltzmann equation for evaporation and condensation on a planar interface with a general boundary condition (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1592-08.pdf,北海道大学工学研究科,矢野  猛,"Yano, Takeru"
9,Vanishing of Vacuum States and Blow-up Phenomena of the Compressible Navier-Stokes Equations (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1592-09.pdf,"Department of Mathematics, Capital Normal University,Institute of Applied Mathematics, AMSS, Academia Sinica,Institute of Mathematical Science, The Chinese University of Hong Kong",",,","LI, Hai-Liang,LI, Jing,XIN, Zhouping"
10,Global Solvability and Some Uniform-in-Time Bounds of the Solution for Self-Gravitating Viscous Stellar Models (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1592-10.pdf,"慶応義塾大学理工学部,慶応義塾大学理工学部","梅原  守道,谷  温之","UMEHARA, Morimichi,TANI, Atusi"
11,Sharp asymptotics for the generalized Burgers equations (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1592-11.pdf,大阪大学理学研究科,加藤  正和,"Kato, Masakazu"
12,Remark on decay estimates for solutions to the critical dissipative quasi-geostrophic equations (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1592-12.pdf,京都大学理学研究科,三浦  英之,"Miura, Hideyuki"
13,On regularity of suitable weak solutions to the Navier-Stokes equations in unbounded domains (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1592-13.pdf,大阪大学理学研究科,鈴木  友之,"Suzuki, Tomoyuki"
14,An initial-boundary value problem for motion of incompressible inhomogeneous fluid-like bodies (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1592-14.pdf,慶應義塾大学理工学研究科,中野  直人,"Nakano, Naoto"
15,Weighted Estimates for Exterior Nonstationary Navier-Stokes Flows (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1592-15.pdf,",金沢大学自然科学研究科",",宮川  鉄朗","He, Cheng,Miyakawa, Tetsuro"
