No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Some extremal problems in combinatorial number theory,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0657-01.pdf,長崎大学教養学部,森川 良三,"Morikawa, Ryozo"
2,Ideal Class Groups and Diophantine Equations,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0657-02.pdf,学習院大学理学部,中野 伸,"Nakano, Shin"
3,THE DISCREPANCY OF SEQUENCES AND APPLICATIONS : Abstract of a survey lecture,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0657-03.pdf,Technical University Vienna,,"Tichy, Robert F."
4,Nonstandard Arithmetic of Iterated Polynomials,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0657-04.pdf,Nagoya university,,"Yasumoto, Masahiro"
5,On Legendre's theorem related to Diophantine approximation,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0657-05.pdf,津田塾大学,伊藤 俊次,"ITO, Shunji"
6,Algebraic independence of values of gap series,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0657-06.pdf,奈良女子大学理学部,西岡 久美子,"Nishioka, Kumiko"
7,Some Results and Problems on the Diophantine Equations,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0657-07.pdf,"Institute of Math., Sichuan University",,"Qi, Sun"
8,Asymptotic behaviour of words partition function,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0657-08.pdf,小樽商科大学,兼岩 龍二,"Kaneiwa, Ryuji"
9,"MahlerのS数,T数,U数の代数的独立性について(ディオファントス問題)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0657-09.pdf,学習院大学理学部,豊田 雅孝,"TOYODA, MASANORI"
10,超越数論の最近の進展について(ディオファントス問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0657-10.pdf,Univ. of Cambridge,,"Baker, A."
