No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Fredkinの論理ゲートを用いた可逆的Turing機械の設計(計算アルゴリズムの基礎理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0625-01.pdf,"大阪大学基礎工学部,大阪大学基礎工学部","後野 由文,森田 憲一","Gono, Yoshifumi,Morita, Kenichi"
2,DEADLOCK AVOIDANCE AND CONSISTENCY IN DATABASE SYSTEM,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0625-02.pdf,"名古屋工業大学,名古屋工業大学","Khanobthamchai  Prasert,奥井 順","Khanobthamchai, Prasert,Okui, Jun"
3,対象集合によるネットワークデータベースの設計(計算アルゴリズムの基礎理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0625-03.pdf,"九州大学工学部,九州大学工学部","古川 哲也,上林 彌彦","Furukawa, Tetsuya,Kambayashi, Yahiko"
4,論理回路における閉路の切断について(計算アルゴリズムの基礎理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0625-04.pdf,"神戸大学工学部,神戸大学工学部","木村 晋二,羽根田 博正","Kimura, Shinji,Haneda, Hiromasa"
5,優先度付きトークンリング方式LANの「進行性」の検証について(計算アルゴリズムの基礎理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0625-05.pdf,"大阪大学基礎工学部情報工学科,大阪大学基礎工学部情報工学科,大阪大学基礎工学部情報工学科","住谷 忠雄,東野 輝夫,谷口 健一","Sumitani, Tadao,Higashino, Teruo,Taniguchi, Kenichi"
6,"CFGにおける並列性 : 多ヘッドCFG,部分同期CFG,および交代CFG(計算アルゴリズムの基礎理論)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0625-06.pdf,東京女子大学文理学部,守屋 悦朗,"Moriya, Etsuro"
7,Graph grammars with path controlled embedding,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0625-07.pdf,"Department of Applied Mathematics, Hiroshima University,Department of Applied Mathematics, Hiroshima University","会沢 邦夫,中村 昭","Aizawa, Kunio,Nakamura, Akira"
8,LISPの演算子について(計算アルゴリズムの基礎理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0625-08.pdf,福井大学,,柳瀬 龍郎
9,整礎集合上の部分関数の有限微分閉包について(計算アルゴリズムの基礎理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0625-09.pdf,新潟大学経済学部,西澤 輝泰,"Nishizawa, Teruyasu"
10,有限環上の線形セル構造オートマトン(計算アルゴリズムの基礎理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0625-10.pdf,東洋大学工学部情報工学科,,佐藤 忠一
