No.,title,link,Affiliation,Author in JPN,Author in ENG
1,ベルグマン計量の調和変動による面のrigidityについて (再生核の理論とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1067-1.pdf,"滋賀大学教育学部,京都工芸繊維大学工芸学部","山口  博史,米谷  文男","Yamaguchi, Hiroshi,Maitani, Fumio"
2,"Poincare密度,対数容量,およびBergman核 (再生核の理論とその応用)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1067-2.pdf,東京都立大学理学研究科数学教室,山下  慎二,"Yamashita, Shinji"
3,擬似双直交性理論とその応用 (再生核の理論とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1067-3.pdf,東京工業大学情報工学部,小川  英光,"Ogawa, Hidemitsu"
4,"再生核,テ-タ函数と吹田予想の周辺 (再生核の理論とその応用)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1067-4.pdf,東京学芸大学教育学部,山田  陽,"Yamada, Akira"
5,Reproducing kernels related to the complex sphere (Reproducing Kernels and their Applications),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1067-5.pdf,佐賀大学文化教育学部,藤田  景子,"Fujita, Keiko"
6,多変数Bloch関数について : Kahler多様体上のBloch関数 (再生核の理論とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1067-6.pdf,東北大学理学部,新井  仁之,"Arai, Hitoshi"
7,完全円形領域とBergman計量 (再生核の理論とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1067-7.pdf,名古屋大学多元数理科学研究科,大沢  健夫,"Ohsawa, Takeo"
8,$\bar{\partial}$-PROBLEMS AND SOME APPLICATIONS (Reproducing Kernels and their Applications),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1067-8.pdf,長崎大学教育学部,安達  謙三,"Adachi, Kenzo"
9,REMARKS ON BLOCH FUNCTIONS ON WEAKLY PSEUDOCONVEX DOMAINS (Reproducing Kernels and their Applications),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1067-9.pdf,熊本大学理学部,神本  丈,"Kamimoto, Joe"
10,リ-マン面上のBergman核と吹田予想 (再生核の理論とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1067-10.pdf,名古屋大学多元数理科学研究科,大沢  健夫,"Ohsawa, Takeo"
11,Ahlfors函数の拡張とNehari問題 (再生核の理論とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1067-11.pdf,香川医科大学,上原  正宏,"Uehara, Masahiro"
12,無限次元空間上の確率測度に関連する再生核ヒルベルト空間の役割 : 連続時間ガウス型通信路への応用をにらんで (再生核の理論とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1067-12.pdf,山口大学工学部共通講座,柳  研二郎,"Yanagi, Kenjiro"
13,信号函数の生成する再生核Hilbert空間 : スペクトル積分の構成 (再生核の理論とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1067-13.pdf,東京工業大学名誉教授,梅垣  壽春,"Umegaki, Hisaharu"
14,On the condition of Abrahamse for the extended interpolation (Reproducing Kernels and their Applications),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1067-14.pdf,奈良女子大学理学部,高橋  世知子,"Takahashi, Sechiko"
15,ERROR ESTIMATES OF THE REAL INVERSION FORMULAS OF THE LAPLACE TRANSFORM : abstract (Reproducing Kernels and their Applications),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1067-15.pdf,"群馬大学工学部,群馬大学工学部,東京大学数理科学研究科","天野  一男,斎藤  三郎,山本  昌宏","Amano, Kazuo,Saitoh, Saburou,Yamamoto, Masahiro"
16,A Real Inversion Formula for the Laplace Transform in a Sobolev Space : preliminary report (Reproducing Kernels and their Applications),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1067-16.pdf,"群馬大学工学部,群馬大学工学部,群馬大学工学部","天野  一男,斎藤  三郎,シャリフ  アドミ","Amano, Kazuo,Saitoh, Saburou,Syarif, Admi"
