No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Quasi-Gorenstein Fano 3-folds with isolated non-rational singulalities(Research on Complex Analytic Geometry and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0693-01.pdf,九州大学理学部,石井 志保子,"Ishii, Shihoko"
2,STRATIFICATION OF THE DISCRIMINANT VARIETIES OF TYPE $A_\ell$ and $B_\ell$(Research on Complex Analytic Geometry and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0693-02.pdf,"Department of Mathematics, Tokyo Insitute of Technology",岡 睦雄,"OKA, MUTSUO"
3,交叉cohomology - L$^2$理論と混合Hodge理論の交叉点(複素解析幾何学とその周辺の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0693-03.pdf,,大沢 健夫,"OHSAWA, Takeo"
4,特異点除去に対応するde Rham系の積分の計算(複素解析幾何学とその周辺の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0693-04.pdf,"新潟大学教養学部,東京大学理学部","田島 慎一,内田 素夫","TAJIMA, Shinichi,UCHIDA, Motoo"
5,Complex analytic singular foliations(Research on Complex Analytic Geometry and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0693-05.pdf,北海道大学理学部,諏訪 立雄,"Suwa, Tatsuo"
6,braid群に関連した可積分系(複素解析幾何学とその周辺の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0693-06.pdf,名古屋大学教養部,河野 俊丈,"KOHNO, Toshitake"
7,"Jackson q-integral, q-difference system and connection problem(Research on Complex Analytic Geometry and Related Topics)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0693-07.pdf,名古屋大学理学部,青本 和彦,"Aomoto, Kazuhiko"
8,Determinantについて(複素解析幾何学とその周辺の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0693-08.pdf,京都大学理学部,原田 雅名,"Harada, Masana"
9,Abelian l-adic representations associated with Selberg integrals II(Research on Complex Analytic Geometry and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0693-09.pdf,東京大学理学部,織田 孝幸,"ODA, Takayuki"
10,一般型曲面の変形と退化の例(複素解析幾何学とその周辺の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0693-10.pdf,東北大学理学部,今野 一宏,"Konno, Kazuhiro"
11,Todorov曲面の混合Torelli問題(複素解析幾何学とその周辺の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0693-11.pdf,高知大学理学部,臼井 三平,"USUI, Sampei"
12,可積分系と量子群(複素解析幾何学とその周辺の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0693-12.pdf,京都大学理学部,神保 道夫,"Jimbo, Michio"
13,量子球面とbig q-Jacobi多項式(複素解析幾何学とその周辺の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0693-13.pdf,"上智大学理工学部,名古屋大学理学部","野海 正俊,三町 勝久","NOUMI, Masatoshi,MIMACHI, Katsuhisa"
