No.,title,link,Affiliation,Author in JPN,Author in ENG
1,On the Mapping Data of Planar Graphs (Applied Combinatorial Theory and Algorithms),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0427-01.pdf,"Department of Electrical Engineering, Kyoto University",,"OZAWA,TAKAO"
2,A Graph Theoretical Approach to the Permutation Layout (Applied Combinatorial Theory and Algorithms),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0427-02.pdf,"Department of Electronic Engineering, Faculty of Engineering, Osaka University,Department of Electrical Engineering and Computer Sciences, University of California,Department of Electronic Engineering, Faculty of Engineering, Osaka University",",,","TSUKIYAMA,S.,KUH,E.S.,SHIRAKAWA,I."
3,Theory of Hypermatroids (Applied Combinatorial Theory and Algorithms),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0427-03.pdf,"Graduate School of Science and Engineering, Tokyo Institute of Technology",,"TOMIZAWA,NOBUAKI"
4,References on Dissection (Applied Combinatorial Theory and Algorithms),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0427-04.pdf,"Department of Combinatorics and Optimization, Faculty of Mathematics, University of Waterloo",,"TUTTE,W.T."
5,A Class of Recurrence Relations on Acyclic Digraphs of Poset Type (Applied Combinatorial Theory and Algorithms),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0427-05.pdf,"Department of Mathematical Sciences, Faculty of Science, Tokai University",,"NARUSHIMA,HIROSHI"
6,Miscellaneous Properties on Equi-Eccentric Graphs (Applied Combinatorial Theory and Algorithms),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0427-06.pdf,"Dept. of Fundamental Sciences, Nippon Ika University,Dept. of Fundamental Sciences, Nippon Ika University,Dept. of Computer Sciences, McGill University",",,","AKIYAMA,JIN,ANDO,KIYOSHI,AVIS,DAVID"
7,A Minimum Cost Flow Algorithm in a Disjunctive Network (Applied Combinatorial Theory and Algorithms),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0427-07.pdf,Tokyo University of Agriculture and Technology,,"NAKAMORI,MARIO"
8,Data Flow Analysis of Program Nets (Applied Combinatorial Theory and Algorithms),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0427-08.pdf,"Hiroshima University, Faculty of Engineering",,"ONAGA,KENJI"
9,A Heuristic Algorithm for the Minimum Feedback Arc Set Problem (Applied Combinatorial Theory and Algorithms),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0427-09.pdf,"Department of Electrical Engineering, Faculty of Engineering, Ehime University,Computer Center, Ehime University",",","ARIYOSHI,HIROMU,HIGASHIYAMA,YOUICHI"
10,On Common Sequence Problems (Applied Combinatorial Theory and Algorithms),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0427-10.pdf,"Faculty of Engineering, Hiroshima University,Faculty of Engineering, Hiroshima University,Faculty of Engineering, Hiroshima University",",,","KIKUNO,TOHRU,YOSHIDA,NORIYOSHI,WAKABAYASHI,SHIN'ICHI"
11,Applications of the Lipton and Tarjan's Planar Separator Theorem (Applied Combinatorial Theory and Algorithms),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0427-11.pdf,"Department of Electrical Communications, Faculty of Engineering, Tohoku University,Department of Electrical Communications, Faculty of Engineering, Tohoku University,Department of Electrical Communications, Faculty of Engineering, Tohoku University",",,","CHIBA,NORISHIGE,NISHIZEKI,TAKAO,SAITO,NOBUJI"
12,Scheduling in File Processing and Related Problems (Applied Combinatorial Theory and Algorithms),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0427-12.pdf,"Dept. of Elec. Eng., University of Waterloo",,"KAMEDA,T."
13,Subset Graphs and Their Applications to Databases (Applied Combinatorial Theory and Algorithms),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0427-13.pdf,"Department of Information Science, Kyoto University",,"KAMBAYASHI,YAHIKO"
14,On Canonical Partition of Edge Set (Applied Combinatorial Theory and Algorithms),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0427-14.pdf,"Faculty of Science and Engineering, Chuo University,Kyo-yo-bu, Niigata University,Faculty of Engineering, Tokyo Institute of Technology",",,","SHINODA,SHOJI,ISHIDA,CHIYOKO,KAWAMOTO,TATSUYA"
