No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Ergodic control in a single product manufacturing system,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0947-1.pdf,徳島大学総合科学部,大橋 守,"Ohashi, Mamoru"
2,Core in a Cooperative Dynkin's Stopping Problem,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0947-2.pdf,高知大学理学部,大坪 義夫,"Ohtsubo, Yoshio"
3,A utility deviation in discounted Markov decision processes with general utility,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0947-3.pdf,"和歌山大学教育学部,千葉大学教育学部,千葉大学理学部","門田 良信,蔵野 正美,安田 正実","Kadota, Y.,Kurano, M.,Yasuda, M."
4,Continuous time Markov decision processes with discounted loss on a general state space,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0947-4.pdf,新潟大学自然科学部,,星野 満博
5,生産管理モデルへのファジィ理論の応用(数理モデルにおける最適化理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0947-5.pdf,"大阪大学工学部,大阪大学工学部","今野 勤,石井 博昭","Konno, Tsutomu,Ishii, Hiroaki"
6,設置に費用を伴う施設の競合配置問題(数理モデルにおける最適化理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0947-6.pdf,"大阪府立大学総合科学部,大阪大学工学部,大阪大学工学部","大角 盛広,石井 博昭,塩出 省吾[他]","OSUMI, Shigehiro,ISHII, Hiroaki,SHIODE, Shogo"
7,価値が時間に関係する縄張りのゲーム(数理モデルにおける最適化理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0947-7.pdf,"大阪府立大学総合科学科,三菱重工業(株)","寺岡 義伸,山田 康吉","Teraoka, Yoshinobu,Yamada, Yasuyoshi"
8,Goal Seeking Behaviour in Continuous Dynamic Trading,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0947-8.pdf,"広島大学工学部,広島大学工学部,広島大学工学部","土肥 正,北岡 栄一,尾崎 俊治","DOHI, Tadashi,KITAOKA, Eiichi,OSAKI, Shunji"
9,遅延に依存した割り込み優先権をもつM/G/1待ち行列システム(数理モデルにおける最適化理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0947-9.pdf,"東京工業大学数理計算科学専攻,東京工業大学数理計算科学専攻","牧本 直樹,白木 宏明","Makimoto, Naoki,Shiraki, Hiroaki"
10,不動点への近似について(数理モデルにおける最適化理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0947-10.pdf,東京工業大学大学院情報理工学研究科,高橋 渉,"Takahashi, Wataru"
