No.,title,link,Affiliation,Author in JPN,Author in ENG
1,常微分方程式とFactorial Seriesについて (常微分方程式及び函数微分方程式研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0038-01.pdf,京都大学数理解析研究所,河野 實彦,"KONO,MITSUHIKO"
2,差分微分方程式の解の漸近的性質について (常微分方程式及び函数微分方程式研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0038-02.pdf,京都大学数理解析研究所,栗原 光信,"KURIHARA,MITSUNOBU"
3,Contingent Equationと制御問題 (1) (常微分方程式及び函数微分方程式研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0038-03.pdf,京都大学数理解析研究所,福原 満洲雄,"FUKUHARA,MASUO"
4,Contingent Equationと制御問題 (2) (常微分方程式及び函数微分方程式研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0038-04.pdf,神戸大学理学部,菊池 紀夫,"KIKUCHI,NORIO"
5,The Newton Method and Its Application to Boundary Value Problem with Nonlinear Boundary Conditions (常微分方程式及び函数微分方程式研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0038-05.pdf,京都大学数理解析研究所,占部 実,"URABE,MINORU"
6,An Invariance Principle in the Theory of Stability (常微分方程式及び函数微分方程式研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0038-06.pdf,東北大学理学部,吉沢 太郎,"YOSHIZAWA,TARO"
7,線型函数微分方程式系の基本行列について (常微分方程式及び函数微分方程式研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0038-07.pdf,東北大学理学部,加藤 順二,"KATO,JUNJI"
8,不確定型の特異点の近傍における有界な解について (常微分方程式及び函数微分方程式研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0038-08.pdf,東京都立大学理学部,岩野 正宏,"IWANO,MASAHIRO"
9,力学系とStructural Stability (常微分方程式及び函数微分方程式研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0038-09.pdf,東京工業大学理学部,西本 敏彦,"NISHIMOTO,TOSHIHIKO"
10,方程式$\Delta u+k^2 u=0$の解についての若干の考察 (常微分方程式及び函数微分方程式研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0038-10.pdf,日本大学理工学部,洪 姙植,"HONG,IMSIK"
