No.,title,link,Affiliation,Author in JPN,Author in ENG
1,SURFACE KNOTS AND THEIR GENERIC PLANAR PROJECTIONS(Singularities and o-minimal category),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1540-01.pdf,"FACULTY OF MATHEMATICS, KYUSHU UNIVERSITY",,"TAKEDA, YASUSHI"
2,'Secondary Thom polynomial' 定式化の試みについて(特異点論とオーミニマルカテゴリー),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1540-02.pdf,近畿大学理工学部,佐久間 一浩,"Sakuma, Kazuhiro"
3,有限$T_0$-位相空間の位相生成行列とオイラー数(特異点論とオーミニマルカテゴリー),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1540-03.pdf,京都産業大学理学部,牛瀧 文宏,"Ushitaki, Fumihiro"
4,$D$-closedness of paratangent space(Singularities and o-minimal category),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1540-04.pdf,近畿大学大学院総合理工学研究科,伊藤 洋忠,"Ito, Hirotada"
5,COBORDISMS OF FOLD MAPS(Singularities and o-minimal category),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1540-05.pdf,"KYUSHU UNIVERSITY, FACULTY OF MATHEMATICS",,"KALMAR, BOLDIZSAR"
6,Morse functions with sphere fibers(Singularities and o-minimal category),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1540-06.pdf,九州大学大学院数理学研究院,,佐伯 修
7,トーラス多様体上の変換群について(特異点論とオーミニマルカテゴリー),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1540-07.pdf,大阪市立大学数学研究所,黒木 慎太郎,"Kuroki, Shintaro"
8,A differentiable structure on a mapping space quotient and its application to the moduli problem(Singularities and o-minimal category),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1540-08.pdf,北海道大学理学部数学科,石川 剛郎,"ISHIKAWA, Go-o"
9,O-minimal 構造での仮想元消去(特異点論とオーミニマルカテゴリー),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1540-09.pdf,東海大学理学部数学科,米田 郁生,"Yoneda, Ikuo"
10,オーミニマルカテゴリーと特異点解消定理(特異点論とオーミニマルカテゴリー),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1540-10.pdf,兵庫教育大学大学院学校教育研究科,小池 敏司,"Koike, Satoshi"
11,弱順序極小実閉体上の$C^r$セル分解(特異点論とオーミニマルカテゴリー),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1540-11.pdf,"岡山大学自然科学研究科,和歌山大学教育学部数学教室",",","田中 広志,川上 智博"
12,Borsuk-Ulam 型の定理とその周辺(特異点論とオーミニマルカテゴリー),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1540-12.pdf,大阪大学大学院理学研究科,,原 靖浩
13,On blow-analytic equivalence(Singularities and o-minimal category),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1540-13.pdf,,,"FUKUI, Toshizumi"
14,球面の埋め込みのスピニングについて(特異点論とオーミニマルカテゴリー),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1540-14.pdf,信州大学理学部,高瀬 将道,"TAKASE, Masamichi"
15,TOWARDS A CLASSIFICATION OF BLOW-NASH TYPES(Singularities and o-minimal category),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1540-15.pdf,"INSTITUT MATHEMATIQUES DE RENNES, UNIVERSITE DE RENNES 1, CAMPUS DE BEAULIEU",,"FICHOU, GOULWEN"
16,同変コホモロジーの小 Cartan 複体とモデル圏(特異点論とオーミニマルカテゴリー),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1540-16.pdf,大阪大学大学院理学研究科,山崎 啓太,"YAMASAKI, Keita"
17,Bendings and tuckings in planar portraits of manifolds(Singularities and o-minimal category),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1540-17.pdf,"Department of information engeneering[engineering], Akita university",,"Kobayashi, Mahito"
18,等変写像に関する BORSUK-ULAM 型定理とその逆(特異点論とオーミニマルカテゴリー),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1540-18.pdf,京都府立医科大学大学院医学研究科,長崎 生光,"Nagasaki, Ikumitsu"
