No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Thom Boardman Singularityの細分とExtensibility (Foliationsと$C^{\infty}$-写像),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0286-01.pdf,北海道大学理学部,安藤 良文,"ANDO,YOSHIFUMI"
2,Topologically Stable Unfoldings (III) : Topologically Stable Singularities $\mathbb{C}^8\to\mathbb{C}^6$ (Foliationsと$C^{\infty}$-写像),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0286-02.pdf,千葉大学理学部,福田 拓生,"FUKUDA,TAKUO"
3,$F\Gamma^\mathbb{C}_q$について (Foliationsと$C^{\infty}$-写像),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0286-03.pdf,京都大学理学部,足立 正久,"ADACHI,MASAHISA"
4,Some Remarks on a Cohomology for Foliated Structures (Foliationsと$C^{\infty}$-写像),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0286-04.pdf,名古屋大学理学部,四方 義啓,"SHIKATA,YOSHIHIRO"
5,Codimension 1 FoliationのProper LeafのStability (Foliationsと$C^{\infty}$-写像),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0286-05.pdf,東京大学理学部,稲葉 尚志,"INABA,TAKASHI"
6,葉層構造を保つ微分同相群について (Foliationsと$C^{\infty}$-写像),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0286-06.pdf,京都産業大学理学部,福井 和彦,"FUKUI,KAZUHIKO"
7,"$H_{2n+1}(B\Gamma_n,\mathbb{Z})\to\mathbb{R}$なる全射が存在するというThurstonの定理について (Foliationsと$C^{\infty}$-写像)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0286-07.pdf,埼玉大学理学部,水谷 忠良,"MIZUTANI,TADAYOSHI"
8,Non-Triviality of Some Secondary Characteristic Classes of Foliations (Foliationsと$C^{\infty}$-写像),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0286-08.pdf,大阪市立大学理学部,森田 茂之,"MORITA,SHIGEYUKI"
9,$\Gamma$-葉層構造と半単純平坦等質空間 (Foliationsと$C^{\infty}$-写像),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0286-09.pdf,東北大学理学部,西川 青季,"NISHIKAWA,SEIKI"
10,余次元1の葉層構造の極限集合 (Foliationsと$C^{\infty}$-写像),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0286-10.pdf,東北大学理学部,西森 敏之,"NISHIMORI,TOSHIYUKI"
11,Foliated Bundlesの接続について (Foliationsと$C^{\infty}$-写像),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0286-11.pdf,北海道大学理学部,鈴木 治夫,"SUZUKI,HARUO"
