No.,title,link,Affiliation,Author in JPN,Author in ENG
1,鎖パッキング問題について(アルゴリズムの数学的基礎理論とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0591-01.pdf,"京都大学工学部,京都大学工学部,関西大学工学部","増山 繁,茨木 俊秀,三根 久","MASUYAMA, Shigeru,IBARAKI, Toshihide,MINE, Hisashi"
2,Complexity of Path Covering Problems in Acyclic Alternate Graphs II(Algorithms : Mathematical Foundations and Applications),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0591-02.pdf,"Department of Mathematics, Tsuru University,Department of Mathematical Science, Tokyo Denki University","植村 憲治,夜久 竹夫","Uemura, Kenji,Yaku, Takeo"
3,Classifications and Base Enumerations of the Maximal Sets of Three-Valued Logical Functions(Algorithms : Mathematical Foundations and Applications),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0591-03.pdf,"Electrotechnical Laboratory,Institute of Mathematics, Unviersity of Novi Sad","宮川 正弘,Stojmenovic  Ivan","Miyakawa, Masahiro,Stojmenovic, Ivan"
4,"Applications of a Subset Generating Algorithm to Base Enumeration, Knapsack and Minimal Covering Problems(Algorithms : Mathematical Foundations and Applications)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0591-04.pdf,"Institute of Mathematics, University of Novi Sad,Electrotechnical Laboratory","Stojmenovic  Ivan,宮川 正弘","Stojmenovic, Ivan,Miyakawa, Masahiro"
5,述語の微分について : その3(アルゴリズムの数学的基礎理論とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0591-05.pdf,新潟大学経済学部,西澤 輝泰,"Nishizawa, Teruyasu"
6,イベントの2項関係に基くハードウェア仕様記述(アルゴリズムの数学的基礎理論とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0591-06.pdf,"京都大学工学部,京都大学工学部,京都大学工学部","手嶋 茂晴,平石 祐実,矢島 脩三","TESHIMA, Shigeharu,HIRAISHI, Hiromi,YAJIMA, Shuzo"
7,定理証明的手法を用いた回路の自動合成 : 帰納方程式から回路への変換(アルゴリズムの数学的基礎理論とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0591-07.pdf,"山形大学工学部情報工学科,山形大学工学部情報工学科","原尾 政輝,岩沼 宏治","HaRAO, Masateru,IWANUMA, Kouji"
8,ネットワークデータベースにおける巡航操作で解ける質問のクラス(アルゴリズムの数学的基礎理論とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0591-08.pdf,"九州大学工学部,九州大学工学部","古川 哲也,上林 彌彦","Furikawa[Furukawa], Tetsuya,Kambayashi, Yahiko"
9,データベース問合せ言語の変換アルゴリズムについて(アルゴリズムの数学的基礎理論とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0591-09.pdf,"広島大学工学部,広島大学工学部,広島大学工学部","宮尾 淳一,冨永 一幸,菊野 亨","MIYAO, Jun'ichi,TOMINAGA, Kazuyuki,KIKUNO, Tohru"
10,平行処理制御方式の可観測性と可制御性(アルゴリズムの数学的基礎理論とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0591-10.pdf,九州大学工学部,上林 弥彦,"Kambayashi, Yahiko"
11,分散システムの一つのスケジューリング問題(アルゴリズムの数学的基礎理論とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0591-11.pdf,"広島大学工学部,広島大学工学部,広島大学工学部","阿江 忠,山下 雅史,方 安祥","Ae, Tadashi,Yamashita, Masafumi,Fang, An Xiang"
