No.,title,link,Affiliation,Author in JPN,Author in ENG
1,類数とイデアル類群 古くて新しい問題 (代数的整数論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1026-1.pdf,東京都立大学理学研究科,,三宅 克哉
2,Vandiver予想と正規底について(代数的整数論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1026-2.pdf,早稲田大学理工学部,小松 啓一,"Komatsu,Keiichi"
3,Greenberg予想について(代数的整数論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1026-3.pdf,早稲田大学理工学部,尾崎 学,"Ozaki,Manabu"
4,岩澤理論入門(代数的整数論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1026-4.pdf,東京大学大学院数理科学研究科,中島 匠一,"NAKAJIMA,Shoichi"
5,楕円曲線の岩澤理論における木田の公式について(代数的整数論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1026-5.pdf,"東京大学数理科学研究科,東京大学数理科学研究科","八森 祥隆,松野 一夫","Hachimori,Yoshitaka,Matsuno,Kazuo"
6,p 進 Hodge 理論について(代数的整数論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1026-6.pdf,京都大学数理解析研究所,辻 雄,"Tsuji, Takeshi"
7,Kummer 拡大と楕円曲線の Mordell-Weil rank(代数的整数論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1026-7.pdf,九州大学数理学研究科,佐藤 尚宜,"Sato,Hisayoshi"
8,SEMI-LOCAL UNITS MODULO CYCLOTOMIC UNITS(Algebraic Number Theory and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1026-8.pdf,東京大学大学院数理科学研究科,都地 崇恵,"TSUJI,TAKAE"
9,整数解とSchmidtの部分空間定理(代数的整数論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1026-9.pdf,日本大学理工学部数学科,,平田 典子
10,$\mathit{G}$- 関数と数論(代数的整数論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1026-10.pdf,京都大学数理解析研究所,永田 誠,"NAGATA,MAKOTO"
11,A GENERALIZATION OF COLEMAN'S ISOMORPHISM (Algebraic Number Theory and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1026-11.pdf,"LABORATOIRE DE MATHEMATIQUES, ECOLE NORMALE SUPERIEURE",,"COLMEZ,PIERRE"
12,Goppa符号と有理点について(代数的整数論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1026-12.pdf,京都大学数理解析研究所,伊原 康隆,"Ihara,Yasutaka"
13,SHIMURA CURVES OVER FINITE FIELDS AND THEIR RATIONAL POINTS(Algebraic Number Theory and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1026-13.pdf,"RIMS, Kyoto University",,"IHARA,YASUTAKA"
14,ランダムなユニタリ行列の隣接固有値と合同ゼータ関数の隣接零点に関するKatz-Sarnakの最近の仕事の紹介(代数的整数論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1026-14.pdf,京都大学数理解析研究所,伊原 康隆,"Ihara,Yasutaka"
15,Fermat Quotient と Anomalous 楕円曲線の離散対数の多項式時間解法アルゴリズムについて(代数的整数論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1026-15.pdf,"埼玉大学理学部数学科,東京工業大学工学部情報工学科","佐藤 孝和,荒木 純道","Satoh,Takakazu,Araki, Kiyomichi"
16,類数が3で割れる二次体の特徴づけ(代数的整数論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1026-16.pdf,東京都立大学理学研究科,岸 康弘,"Kishi,Yasuhiro"
17,実2次体の剰余体における単数の分布とArtin予想について(代数的整数論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1026-17.pdf,名古屋大学理学部,真島 一成,"Masima,Kazusige"
18,A REMARK ON NAIVE HEIGHT OF A POLARIZED ABELIAN VARIETY AND ITS APPLICATIONS(Algebraic Number Theory and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1026-18.pdf,東北大学理学部研究科,藤森 雅巳,"FUJIMORI,MASAMI"
19,ある種の完備離散付値体のミルナー$\mathit{K}$群の構造について(代数的整数論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1026-19.pdf,東京大学数理科学研究科,中村 仁也,"NAKAMURA,JINYA"
20,Geometric automorphic forms and spherical functions I(Algebraic Number Theory and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1026-20.pdf,東京大学数理科学研究科,織田 孝幸,"ODA,Takayuki"
21,"GEOMETRIC AUTOMORPHIC FORMS AND SPHERICAL FUNCTIONS RELATED TO THEM,II(Algebraic Number Theory and Related Topics)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1026-21.pdf,東京都立大学理学部,宮崎 琢也,"MIYAZAKI,TAKUYA"
