No.,title,link,Affiliation,Author in JPN,Author in ENG
1,"Topics on Kac-Moody Lie Algebras (Skew Polynomial Rings, Group Rings and Related Topics)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0438-01.pdf,Nagoya University,,"TANAKA,YOHEI"
2,"Realization of Lie Algebras (Skew Polynomial Rings, Group Rings and Related Topics)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0438-02.pdf,"Faculty of Science, Nagoya University",,"MORIKAWA,HISASHI"
3,"A Type of Strongly Radical Polynomials (Skew Polynomial Rings, Group Rings and Related Topics)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0438-03.pdf,Okayama University,,"NAKAJIMA,ATSUSHI"
4,"On Separable Polynomials and Skew Polynomial Rings (Skew Polynomial Rings, Group Rings and Related Topics)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0438-04.pdf,"Department of Mathematics, Okayama University",,"IKEHATA,SHUICHI"
5,"Azumaya Algebras and Skew Polynomial Rings (Skew Polynomial Rings, Group Rings and Related Topics)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0438-05.pdf,"Department of Mathematics, Okayama University",,"IKEHATA,SHUICHI"
6,"On Imbeddings of Some Separable Extensions in Galois Extensions (Skew Polynomial Rings, Group Rings and Related Topics)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0438-06.pdf,"Department of Mathematics, Okayama University",,"NAGAHARA,TAKASI"
7,"On Constant Subrings (Skew Polynomial Rings, Group Rings and Related Topics)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0438-07.pdf,"Department of Mathematics, Shinshu University",,"KISHIMOTO,KAZUO"
8,"A Characterization of QF-Rings (Skew Polynomial Rings, Group Rings and Related Topics)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0438-08.pdf,"Department of Mathematics, Osaka City University",,"HARADA,MANABU"
9,"On Separable Extensions over a Local Ring (Skew Polynomial Rings, Group Rings and Related Topics)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0438-09.pdf,"Department of Mathematics, Hokkaido University",,"SUGANO,KOZO"
10,"On Skew Group Rings (Skew Polynomial Rings, Group Rings and Related Topics)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0438-10.pdf,"Department of Mathematics, Okayama University",,"HIRANO,YASUYUKI"
11,"On Splitting Modules for Group Extensions (Skew Polynomial Rings, Group Rings and Related Topics)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0438-11.pdf,Shinshu University,,"OBAYASHI,TADAO"
12,"Some Topics in Integral Group Rings (Skew Polynomial Rings, Group Rings and Related Topics)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0438-12.pdf,"Aichi University of Education,Aichi University of Education,Aichi University of Education,Aichi University of Education",",,,","TAHARA,KENICHI,HORIBE,KAZUNORI,SHIMIZU,MASAO,HOSOMI,AKINORI"
13,"On Group Algebras of Finite Groups (Skew Polynomial Rings, Group Rings and Related Topics)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0438-13.pdf,"Department of Mathematics, Faculty of Science, Chiba University",,"KOSHITANI,SHIGEO"
14,"On p-Nilpotent Groups with Extremal p-Blocks (Skew Polynomial Rings, Group Rings and Related Topics)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0438-14.pdf,Shinshu University,,"NINOMIYA,YASUSHI"
15,"On Elements Contained in the Radical of a Group Algebra (Skew Polynomial Rings, Group Rings and Related Topics)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0438-15.pdf,"Department of Mathematics, Faculty of Science, Shinshu University",,"MOTOSE,KAORU"
