No.,title,link,Affiliation,Author in JPN,Author in ENG
1,"台形則により得られるscaling係数, wavelet係数の誤差解析 (数値計算における前処理の研究)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1084-1.pdf,愛知工業大学工学部電子工学科,秦野  和郎,"Hatano, Kazuo"
2,Durand-Kerner法およびEhrlich-Aberth法の近似解の挙動について (数値計算における前処理の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1084-2.pdf,"広島市立大学情報科学研究科,広島市立大学情報科学部,広島市立大学情報科学部","松浦  徹,藤野  清次,児玉  彰","Matsuura, Toru,Fujino, Seiji,Kodama, Akira"
3,"($t,m,s$)-netによる数値積分の誤差評価 (数値計算における前処理の研究)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1084-3.pdf,"東京大学工学系研究科,東京大学工学系研究科","諸星  穂積,伏見  正則","Morohoshi, Hozumi,Fushimi, Masanori"
4,連続Euler変換とFourier積分の収束の加速 (数値計算における前処理の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1084-4.pdf,京都大学数理解析研究所,大浦  拓哉,"Ooura, Takuya"
5,無限級数に基づく多数桁計算の演算量削減を実現する分割有理数化法 (数値計算における前処理の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1084-5.pdf,"日立汎用コンピュータ事業部,東京大学大型計算機センター,東京大学大型計算機センター","後  保憲,金田  康正,高橋  大介","Ushirao, Yasunori,Kanada, Yasumasa,Takahashi, Daisuke"
6,デフレーションを前処理とするGMRES($m$)法 (数値計算における前処理の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1084-6.pdf,"慶應義塾大学理工学部,慶應義塾大学理工学部","森屋  健太郎,野寺  隆","Moriya, Kentaro,Nodera, Takashi"
7,Heritage of Original Matrix from its Preconditioner in the Convergent Splitting,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1084-7.pdf,岡山理科大学総合情報学部,岩崎  義光,"Iwasaki, Yoshimitsu"
8,有限要素離散化Stokes方程式に対する反復解法 (数値計算における前処理の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1084-8.pdf,九州大学数理学研究科,鈴木  厚,"Suzuki, Atsushi"
9,Finite Element Analysis for Parametrized Nonlinear Equations around Turning Points,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1084-9.pdf,愛媛大学理学部,土屋  卓也,"Tsuchiya, Takuya"
10,3次元単体メッシュ生成の課題 : 計算幾何学の立場から (数値計算における前処理の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1084-10.pdf,東京大学工学系研究科,杉原  厚吉,"Sugihara, Kokichi"
11,前処理つき定常反復法 (数値計算における前処理の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1084-11.pdf,岡山理科大学総合情報学部,仁木  滉,"Niki, Hiroshi"
12,渦運動に対する高速数値計算法 (数値計算における前処理の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1084-12.pdf,名古屋大学多元数理科学研究科,坂上  貴之,"Sakajo, Takashi"
13,変形領域におけるHelmholtz方程式の数値解法と吸音板の最適設計 (数値計算における前処理の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1084-13.pdf,"千葉大学工学部,千葉大学工学部","水藤  寛,河原田  秀夫","Suito, Hiroshi,Kawarada, Hideo"
14,管路の流れの1次元非定常流モデルに対する差分近似について (数値計算における前処理の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1084-14.pdf,"東北学院大学工学部,岡山大学環境理工学部","河野  幸夫,渡辺  雅司","Kono, Yukio,Watanabe, Masaji"
15,時間二階微分項と変分導関数を含む偏微分方程式の差分スキーム (数値計算における前処理の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1084-15.pdf,京都大学数理解析研究所,降旗  大介,"Furihata, Daisuke"
