No.,title,link,Affiliation,Author in JPN,Author in ENG
1,STRUCTURE OF THE GROUP OF AUTOMORPHISMS OF $C^*$-ALGEBRAS (Recent Topics in Operator Algebras),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1077-1.pdf,京都大学数理解析研究所,川村  勝紀,"Kawamura, Katsunori"
2,Invariant subspaces and representations of certain von Neumann algebras (Recent Topics in Operator Algebras),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1077-2.pdf,"新潟大学自然科学研究科,中国陝西師範大学,新潟大学理学部","大和田  智義,吉  国興,斎藤 吉助","Ohwada, Tomoyoshi,Ji, Quoxing,Satio, Kichi-Suke"
3,Smooth structure of noncommutative tori (Recent Topics in Operator Algebras),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1077-3.pdf,東京都立大学理学研究科,樋口  仁巳,"Higuchi, Hitoshi"
4,STRUCTURE OF GROUP $C^*$-ALGEBRAS OF LIE SEMI-DIRECT PRODUCTS $\mathbb{C}^n\rtimes\mathbb{R}$ (Recent Topics in Operator Algebras),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1077-4.pdf,琉球大学理学部数理学科,須藤  隆洋,"Sudo, Takahiro"
5,Noncommutative Topological Entropy (Recent Topics in Operator Algebras),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1077-5.pdf,Purdue University,,"Brown, Nathanial"
6,Unbounded $C^*$-seminorms and *-representations of *-algebras (Recent Topics in Operator Algebras),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1077-6.pdf,福岡大学理学部応用数学科,荻  秀和,"Ogi, Hidekazu"
7,$C^*$-dynamics and related problems (Recent Topics in Operator Algebras),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1077-7.pdf,東北学院大学,境  正一郎,"Sakai, Shoichiro"
8,TYPE $III$ FACTORS ARISING AS AMALGAMATED FREE PRODUCTS (Recent Topics in Operator Algebras),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1077-8.pdf,九州大学数理学研究科,植田  好道,"Ueda, Yoshimichi"
9,amenable tensor category のAFD-bimoduleによる実現について (作用素環論の最近の話題 : 幾何学とのつながり),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1077-9.pdf,東北大学理学研究科,林  倫弘,"Hayashi, Tomohiro"
10,An introduction to Ocneanu's theory of double triangle algebras for subfactors and classification of irreducible connections on the Dynkin diagrams (Recent Topics in Operator Algebras),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1077-10.pdf,上智大学理工学部,後藤  聡史,"Goto, Satoshi"
11,$III$型因子環の包含関係のテンソル積について (作用素環論の最近の話題 : 幾何学とのつながり),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1077-11.pdf,九州大学数理学研究科,幸崎  秀樹,"Kosaki, Hideki"
