No.,title,link,Affiliation,Author in JPN,Author in ENG
1,STARLIKE AND CONVEX FUNCTION OF COMPLEX ORDER INVOLVING A CERTAIN FRACTIONAL INTEGRAL OPERATOR,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1012-1.pdf,福岡大学理学部,崔 宰豪,"Choi,Jae Ho"
2,p-valently $\alpha$ - convex functions of order $\beta$ について(Convolution の新しい展開),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1012-2.pdf,和歌山大学教育学部,福井 誠一,"FUKUI,Seiichi"
3,On meromorphic α-starlike functions,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1012-3.pdf,福岡大学,池田 彰,"IKEDA,AKIRA"
4,Distortion and Characterization Theorems for Starlike and Convex Functions Related to Generalized Fractional Calculus,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1012-4.pdf,"ブルガリア科学アカデミー,福岡大学理学部,近畿大学理工学部",",西郷 恵,尾和 重義","Kiryakova,Virginia S.,Saigo,Megumi,Owa,Shigeyoshi"
5,$S$ 族内の RADIUS PROBLEM(Convolution の新しい展開),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1012-5.pdf,東京工業高等専門学校,小中澤 聖二,"KONAKAZAWA,SEIJI"
6,極値載線写像の線形結合の単葉性について(Convolution の新しい展開),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1012-6.pdf,京都工芸繊維大学,米谷 文男,"Maitani,Fumio"
7,Sufficient Condition for Multivalently Starlikeness,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1012-7.pdf,"Department of Mathematics, University of Gunma,Department of Mathematics, University of Gunma,Department of Mathematics, University of Gunma,Department of Mathematics, University of Gunma",",,,","Nunokawa,Mamoru,Ikeda,Akira,Koike,Naoya,Ota,Yoshiaki"
8,On angular estimate of analytic functions,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1012-8.pdf,"群馬大学,,群馬大学","布川 護,,池田 彰[他]","Nunokawa,Mamoru,Kim,Yong Chan,Ikeda,Akira"
9,ON MEROMORPHIC CONVEX AND STARLIKE FUNCTIONS,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1012-9.pdf,"群馬大学,群馬大学,群馬大学","布川 護,小池 尚也,池田 彰[他]","Nunokawa,Mamoru,Koike,Naoya,Ikeda,Akira"
10,有理型関数の星型であるための十分条件について(Convolution の新しい展開),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1012-10.pdf,"群馬大学教育学部,芝浦工業大学工学部,群馬大学教育学部",",,","布川 護,山川 陸夫,池田 彰[他]"
11,ON α-CONVEX FUNCTIONS OF ORDER β OF RUSCHEWEYH TYPE-II,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1012-11.pdf,"群馬大学,,",",,","NUNOKAWA,M.,AOUF,M.K.,DARWISH,H.E."
12,Some Properties for Convolutions of Generalized Hypergeometric Functions,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1012-12.pdf,"Department of Mathematics, Kinki University,Department of Applied Mathematics, Pukyong National University,Department of Applied Mathematics, Pukyong National University",",,","Owa,Shigeyoshi,Kim,Ji A,Cho,Nak Eun"
13,ON AN OPEN PROBLEM OF S.OWA,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1012-13.pdf,"Kinki University, Department of Mathematics,Babes-Bolyai University, Faculty of Mathematics and Computer Science",",","OWA,Shigeyoshi,SALAGEAN,Grigore Stefan"
14,A CLASS OF FUNCTIONS DEFINED BY USING HADAMARD PRODUCT. II,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1012-14.pdf,"Dept. of Math., Faculty of Science and Technology, Kinki University,Dept. of Math., Faculty of Science, Univ. of Mansoura,Dept. of Math., Faculty of Science, Univ. of Mansoura",",,","Owa,S.,Hossen,H.M.,Aouf,M.K."
