No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Tight 4-DesignとTight 4-Orthogonal Arrayについて (有限群論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0344-01.pdf,大阪大学教養部,野田 隆三郎,"NODA,RYUZABURO"
2,Homogeneous Graphについて (有限群論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0344-02.pdf,東京大学理学部,榎本 彦衛,"ENOMOTO,HIKOE"
3,A Family of Difference Sets Having Minus One as a Multiplier (有限群論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0344-03.pdf,北海道大学理学部,宮本 雅彦,"MIYAMOTO,MASAHIKO"
4,On Codes and Projective Designs (有限群論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0344-04.pdf,Tubingen大学,,"HERING,CHRISTOPH"
5,Sharp Permutation Groups (有限群論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0344-05.pdf,東京大学理学部,清田 正夫,"KIYOTA,MASAO"
6,$E_n$型Chevalley群のUnipotent類 (有限群論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0344-06.pdf,高知学園短期大学,水野 賢三,"MIZUNO,KENZO"
7,$G_2(q)$のSchurの指数について (有限群論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0344-07.pdf,東京都立大学理学部,大森 常住,"OMORI,JOJU"
8,1点のStabilizerのSocleが非可解なある種の2重可移群について (有限群論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0344-08.pdf,大阪教育大学,平峰 豊,"HIRAMINE,YUTAKA"
9,On a Transfer Theorem for Schur Multipliers (有限群論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0344-09.pdf,北海道大学理学部,佐々木 洋城,"SASAKI,HIROKI"
10,On a Theorem of Brauer on Induced Characters of Finite Groups (有限群論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0344-10.pdf,北海道大学理学部,奥山 哲郎,"OKUYAMA,TETSURO"
11,ある種の標準部分群を持つ群 (有限群論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0344-11.pdf,"東京大学教養学部,筑波大学数学系,東京大学理学部","五味 健作,宮本 泉,山田 裕理","GOMI,KENSAKU,MIYAMOTO,IZUMI,YAMADA,HIROMICHI"
12,On the Fixed Point Set of a Unipotent Transformation on Generalized Flag Varieties (有限群論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0344-12.pdf,広島大学理学部,下村 直久,"SHIMOMURA,NAOHISA"
13,Chevalley群のSpringer表現について (有限群論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0344-13.pdf,東京理科大学,庄司 俊明,"SHOJI,TOSHIAKI"
14,有限半単純Lie環のNilpotent Orbitsに附随したTrigonometrical Sumsについて (有限群論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0344-14.pdf,大阪大学理学部,川中 宣明,"KAWANAKA,NORIAKI"
