No.,title,link,Affiliation,Author in JPN,Author in ENG
1,相対コホモロジーとその応用 (佐藤の超函数論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0108-01.pdf,東京大学理学部,小松 彦三郎,"KOMATSU,HIKOSABURO"
2,「くさびの刃定理」と「超函数の特異性の分解」 (佐藤の超函数論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0108-02.pdf,東京大学理学部,森本 光生,"MORIMOTO,MITSUO"
3,超函数論と代数的基礎付け (佐藤の超函数論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0108-03.pdf,東京大学理学部,柏原 正樹,"KASHIWARA,MASAKI"
4,定数係数線型偏微分方程式の解の孤立特異点について (佐藤の超函数論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0108-04.pdf,東京大学理学部,金子 晃,"KANEKO,AKIRA"
5,超函数論(Hyperfunction)におけるFourier変換の理論とその応用 (佐藤の超函数論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0108-05.pdf,京都大学数理解析研究所,河合 隆裕,"KAWAI,TAKAHIRO"
6,変数係数偏微分方程式の解の存在と解析性 : 2変数1階作用素の場合 (佐藤の超函数論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0108-06.pdf,東京教育大学理学部,鈴木 文夫,"SUZUKI,FUMIO"
7,多価函数の積分 (佐藤の超函数論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0108-07.pdf,東京大学理学部,青本 和彦,"AOMOTO,KAZUHIKO"
8,指数問題について (佐藤の超函数論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0108-08.pdf,東京大学教養学部,内山 康一,"UCHIYAMA,KOICHI"
9,表現論にあらわれる超函数 (佐藤の超函数論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0108-09.pdf,大阪大学理学部,岡本 清郷,"OKAMOTO,KIYOSATO"
10,代数的超函数と双対性 (佐藤の超函数論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0108-10.pdf,東京大学理学部,浪川 幸彦,"NAMIKAWA,YUKIHIKO"
