No.,title,link,Affiliation,Author in JPN,Author in ENG
1,TABLE OF ROTATION SEQUENCE OF $X_{n+1} = X^2_n - \lambda$,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0574-01.pdf,徳島大学工学部,川上 博,"KAWAKAMI, Hiroshi"
2,NERVE EXCITATION ANED CHAOS,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0574-02.pdf,"東京電機大学,電子技術総合研究所","合原 一幸,松本 元","AIHARA, Kazuyuki,MATSUMOTO, Gen"
3,Complexity in Basin Structures and Information Processing by the Transition among Attractors,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0574-03.pdf,"Institute of Physics, College of Arts and Sciences, University of Tokyo",,"Kaneko, Kunihiko"
4,A Very High-dimensional Chaotic Attractor,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0574-04.pdf,"Research Institute for Fundamental Physics, Kyoto University,Faculty of Pharmaceutical Sciences, Hokkaido University","池田 研介,松本 健司","Ikeda, Kensuke,Matsumoto, Kenji"
5,TOWARD THE CLASSIFICATION OF THE PATTERNS GENERATED BY ONE-DIMENSIONAL CELL AUTOMATA,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0574-05.pdf,"Department of Physics, Kyoto University,Department of Physics, Kyoto University","相沢 洋二,西川 郁子","AIZAWA, Y.,NISHIKAWA, I."
6,MOTION OF POINT VORTICES AS A DYNAMICAL SYSTEM,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0574-06.pdf,"Department of Physics, Faculty of Science, The University of Tokyo",木村 芳文,"Kimura, Yoshifumi"
7,ON THE CRITICAL PHENOMENA FOR PIECEWISE LINEAR TRANSFORMATIONS,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0574-07.pdf,Dept. Math. National Defence Academy,森 真,"Mori, Makoto"
8,A Loal Stable Manifold Theorem for Random Dynamical Systems,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0574-08.pdf,大阪大学理学部,盛田 健彦,"Morita, Takehiko"
9,ON PERSISTENT HOMEOMORPHISMS,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0574-09.pdf,"都立大学理学部,新潟大学理学部","酒井 一博,小林 久永","Sakai, K.,Kobayashi, H."
10,POINCARE MAPS OF THE DOUBLE SCROLL,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0574-10.pdf,"Department of Mathematics, Tokyo Metropolitan University,Department of Electrical Engineering, Waseda University,Department of Electrical Engineering and Computer Sciences, University of California","小室 元政,松本 隆,チュア レオン・O","Komuro, M.,Matsumoto, T.,Chua, L.O."
11,On a Bernoulli property for multi-dimensional mappings with finite range structure,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0574-11.pdf,"Department of Mathematics, Tsuda college",由利 美智子,"YURI, Michiko"
12,DYNAMICAL SYSTEMS ON DRAGON DOMAINS,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0574-12.pdf,"早稲田大学理工学部応用物理学科,津田塾大学数学科","水谷 正大,伊藤 俊次","MIZUTANI, Masahiro,ITO, Shunji"
13,SURGERY OF COMPLEX ANALYTIC DYNAMICAL SYSTEMS,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0574-13.pdf,"Department of Mathematics, Faculty of Science, Kyoto University",宍倉 光広,"Shishikura, Mitsuhiro"
14,NORMAL FORMS FOR CONSTRAINED SYSTEMS,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0574-14.pdf,京都大学理学部数学教室,岡 宏枝,"OKA, Hiroe"
15,SINGULAR PERTURBATIONS FOR CONSTRAINT SYSTEMS,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0574-15.pdf,"Department of Mathematics, College of General Education, Nagoya University",池上 宜弘,"IKEGAMI, Giko"
16,3次元ベクトル場のモデュラス(力学系と非線形振動現象),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0574-16.pdf,東京理科大学,戸川 美郎,"TOGAWA, YOSHIO"
17,ANOTHER CONSTRUCTION OF COUNTEREXAMPLES TO COLEMAN'S CONJECTURE,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0574-17.pdf,"Department of Mathematics, Faculty of Science, Nagoya University",岡 伸篤,"Oka, Nobuatsu"
18,BRAIDS OF PERIODIC POINTS AND A 2-DIMENSIONAL ANALOGUE OF SHAPKOVSKII'S ORDERING,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0574-18.pdf,"Department of Mathematics, Osaka University",松岡 隆,"MATSUOKA, Takashi"
19,Periodic Orbits of some kinds of Periodic Systems,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0574-19.pdf,"College of General Education, Aichi University",垣内 伸彦,"Kakiuchi, Nobuhiko"
