No.,title,link,Affiliation,Author in JPN,Author in ENG
1,安定成層中の有限振巾撹乱の数値実験 (流体力学における非線型問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0185-01.pdf,電波研究所,田中 浩,"TANAKA,HIROSHI"
2,平行流および境界層流における有限撹乱 (流体力学における非線型問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0185-02.pdf,航空宇宙技術研究所,伊藤 信毅,"ITO,NOBUTSUYO"
3,非線形干渉によるCascade Process (流体力学における非線型問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0185-03.pdf,"東京大学宇宙航空研究所,東京大学宇宙航空研究所,東京大学宇宙航空研究所","本橋 龍郎,田中 航ニ,佐藤 浩","MOTOHASHI,TATSUO,TANAKA,KOJI,SATO,HIROSHI"
4,分散波動の非線形相互作用 (流体力学における非線型問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0185-04.pdf,"京都大学工学部,京都大学工学部,京都大学工学部","及川 正行,薩摩 順吉,矢島 信男","OIKAWA,MASAYUKI,SATSUMA,JUNKICHI,YAJIMA,NOBUO"
5,非線型格子と連続体模型の関係 (流体力学における非線型問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0185-05.pdf,東京教育大学光学研究所,戸田 盛和,"TODA,MORIKAZU"
6,K.d.VおよびModified K.d.V方程式の相似解 (流体力学における非線型問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0185-06.pdf,"東京大学宇宙航空研究所,東京大学宇宙航空研究所","橋本 英典,篠原 勝","HASHIMOTO,HIDENORI,SHINOHARA,MASARU"
7,乱流の準正規分布理論と多時間展開法 (流体力学における非線型問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0185-07.pdf,"京都大学理学部,京都大学理学部","巽 友正,木田 重雄","TATSUMI,TOMOMASA,KIDA,SHIGEO"
8,交番電場で誘起されるプラズマ中の非線型波動 (流体力学における非線型問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0185-08.pdf,"東京工業大学工学部,東京工業大学工学部","丹生 慶四郎,矢部 孝","NIU,KEISHIRO,YABE,TAKASHI"
9,低レイノルズ数乱れの非線型性 (流体力学における非線型問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0185-09.pdf,信州大学工学部,大路 通雄,"OJI,MICHIO"
10,ブラウン運動と乱流中に浮遊する大きい粒子の運動 (流体力学における非線型問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0185-10.pdf,東京大学工学部,桑原 真二,"KUWABARA,SHINJI"
