No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Conformal and holomorphic mappings of a once-holed torus(Analysis of Discrete Groups II),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1022-1.pdf,山口大学理学部,増本 誠,"Masumoto,Makoto"
2,How to Draw a Simple Closed Curve on a Picture of Riemann Surface(Analysis of Discrete Groups II),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1022-2.pdf,"Department of Mathematics, School of Science and Technology",,"AHARA,Kazushi"
3,タイヒミュラー空間の座標付け、持ち上げ問題及び閉曲線の特徴付け,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1022-3.pdf,静岡大学理学部数学教室,奥村 善英,"OKUMURA,Yoshihide"
4,コンパクトリーマン面の自己同型群の表現について,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1022-4.pdf,愛知産業大学造形学部,木村 秀幸,"Kimura,Hideyuki"
5,自由群の自己同型群の上のあるコホモロジー類について,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1022-5.pdf,北海道大学理学部,河澄 響矢,"KAWAZUMI,Nariya"
6,CONSTRUCTION OF RIEMANN SURFACES BY PARALLEL TRANSFORMATIONS(Analysis of Discrete Groups II),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1022-6.pdf,"DEPARTMENT OF MATHEMATICS,FACULTY OF SCIENCE,OSAKA CITY UNIVERSITY,DEPARTMENT OF MATHEMATICS,FACULTY OF SCIENCE,OCHANOMIZU UNIVERSITY","橋本 義武,大場 清","HASHIMOTO,YOSHITAKE,OHBA,KIYOSHI"
7,ISOMONODROMIC DEFORMATION OF FUCHSIAN-TYPE PROJECTIVE CONNECTIONS ON ELLIPTIC CURVES(Analysis of Discrete Groups II),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1022-7.pdf,京都大学数理解析研究所,河井 真吾,"KAWAI,SHINGO"
8,Pentagonal Curveの構成について,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1022-8.pdf,徳島大学総合科学部,,大淵 朗
9,The chordal norm of Kleinian groups(Analysis of Discrete Groups II),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1022-9.pdf,Kanazawa Gakuin Univ.,,"Furusawa,Harushi"
10,UNIFORM PERFECTNESS OF THE LIMIT SETS AND TRANSLATION LENGTHS OF KLEINIAN GROUPS(Analysis of Discrete Groups II),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1022-10.pdf,京都大学理学部,須川 敏幸,"SUGAWA,TOSHIYUKI"
