No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Stochastic optimal weighting problem (Development of the optimization theory for the dynamic systems and their applications),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1263-1.pdf,"九州大学経済学研究院,九州大学経済学府","岩本 誠一,植野 貴之","Iwamoto,Seiichi,Ueno,Takayuki"
2,仕事終了確率最大化を考慮した待ち行列参入問題 : 到着確率が待ち行列長に依存する場合 (動的システム最適化理論の展開とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1263-2.pdf,"鳥取大学工学部社会開発システム工学科,鳥取大学工学部社会開発システム工学科","小柳 淳二,河合 一","Koyanagi,Junji,Kawai,Hajime"
3,様々な仮定の下での競合的在庫モデル (動的システム最適化理論の展開とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1263-3.pdf,"大阪府立大学総合科学部,大阪府立大学総合科学部","北條 仁志,寺岡 義伸","Hohjo,Hitoshi,Teraoka,Yoshinobu"
4,An Iterative Estimation Procedure for Mixed Poisson Processes via EM Algorithm and Its Application to Queueing Systems (Development of the optimization theory for the dynamic systems and their applications),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1263-4.pdf,"広島大学工学研究科,広島大学工学研究科","岡村 寛之,土肥 正","Okamura,Hiroyuki,Dohi,Tadashi"
5,セルオートマトンが定めるダイナミクスと時空間パターンについて (動的システム最適化理論の展開とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1263-5.pdf,名古屋工業大学,大鋳 史男,"Ohi,Fumio"
6,部分観測可能なマルコフ過程での多段決定問題について (動的システム最適化理論の展開とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1263-6.pdf,九州大学経済学研究院,中井 達,"Nakai,Toru"
7,ランダム需要とその最適割当について (動的システム最適化理論の展開とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1263-7.pdf,"大阪府立大学総合科学部,大阪府立大学総合科学部","寺岡 義伸,北條 仁志","Teraoka,Yoshinobu,Hohjo,Hitoshi"
8,停止マルコフ決定過程における制約条件付き最適化問題 (動的システム最適化理論の展開とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1263-8.pdf,千葉大学自然科学研究科,堀口 正之,"Horiguchi,Masayuki"
9,区間値およびファジー値をもつ行列ゲーム (動的システム最適化理論の展開とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1263-9.pdf,"千葉大学教育学部,千葉大学理学部,千葉大学理学部,北九州大学経済学部","蔵野 正美,安田 正実,中神 潤一,吉田 祐治","Kurano,Masami,Yasuda,Masami,Nakagami,Jun-ichi,Yoshida,Yuji"
10,Discrete final-offer arbitration model (Development of the optimization theory for the dynamic systems and their applications),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1263-10.pdf,"Karelian Research Center of Russian Academy of Sciences,Chita State Pedagogical University",",","Mazalov,Vladimir V.,Zabelin,Anatoliy A."
11,秘書問題の最近の展開 (動的システム最適化理論の展開とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1263-11.pdf,愛知大学経営学部,玉置 光司,"Tamaki,Mitsushi"
12,ファジィ最適化における全順序関係について : ラムダファジィ順序関係はコンパクト$L$ファジィ最適化問題において実最適値を実最適解で与える (動的システム最適化理論の展開とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1263-12.pdf,"大阪大学工学研究科応用物理学専攻,大阪大学工学研究科応用物理学専攻","齋藤 誠慈,石井 博昭","Saito,Seiji,Ishii,Hiroaki"
13,ファジィ確率変数の最適化問題とファイナンスへの応用,,"北九州大学経済学部,千葉大学理学部,千葉大学理学部,千葉大学教育学部","吉田 祐治,安田 正実,中神 潤一,蔵野 正美","Yoshida,Yuji,Yasuda,Masami,Nakagami,Jun-ichi,Kurano,Masami"
14,Risk Aversion and Wealth Effects in Portfolio Selection Problems with Two Assets (Development of the optimization theory for the dynamic systems and their applications),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1263-14.pdf,大阪大学経済学研究科,大西 匡光,"Ohnishi,Masamitsu"
