No.,title,link,Affiliation,Author in JPN,Author in ENG
1,長方形管内の層流の不安定性と乱流二次流の発生(乱流の発生と統計法則II),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0852-01.pdf,"京都工芸繊維大学,日立製作所","巽 友正,吉村 卓弘","Tatsumi, Tomomasa,Yoshimura, Takahiro"
2,凹曲面に沿う三次元境界層の多重不安定性(乱流の発生と統計法則II),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0852-02.pdf,航空宇宙技術研究センター,伊藤 信毅,"Itoh, Nobutake"
3,Interaction between longitudinal rolls and transverse waves in unstably stratified plane Poiseuille flow,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0852-03.pdf,"日本原子力研究所,UCLA","藤村 薫,ケリー ロバート","FUJIMURA, K.,KELLY, R.E."
4,ベナール対流における形の形成(乱流の発生と統計法則II),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0852-04.pdf,"同志社大学工学部,同志社大学工学部","水島 二郎,大和 忠夫","Mizushima, Jiro,Yamato, Tadao"
5,底の抵抗を持つコルモゴロフ流のエネルギー法による非線形安定性(乱流の発生と統計法則II),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0852-05.pdf,"大阪府立大学工学部,大阪府立大学工学部,大阪府立大学工学部","村上 洋一,福田 浩昭,後藤 金英","MURAKAMI, Youichi,FUKUTA, Hiroaki,GOTOH, Kanefusa"
6,Interaction of two vortex filament with different strength,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0852-06.pdf,Tokyo Denki University,,"Fukuyu, Akio"
7,乱流の渦度構造(乱流の発生と統計法則II),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0852-07.pdf,都立大学理学部,冨山 泰伸,"Tomiyama, Yasunobu"
8,1962 Komogorov Hypothesis の検証(乱流の発生と統計法則II),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0852-08.pdf,"電気通信大学,航空宇宙技術研究センター","細川 巌,山本 稀義","Hosokawa, Iwao,Yamamoto, Kiyoshi"
9,Spiral structures in turbulent flow,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0852-09.pdf,Department of Applied Mathematics and Theoretical Physics,,"Moffatt, H.K."
10,ヘリカル対称性を持つ流れ場の数値シミュレーション(乱流の発生と統計法則II),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0852-10.pdf,大阪大学基礎工学部,高岡 正憲,"Takaoka, Masanori"
11,Effects of helicity in strongly anisotropic turbulence,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0852-11.pdf,"Toho University School of Medicine, Phys. Dept.,Toho University School of Medicine, Phys. Dept.",",","NAKAUCHI, Norihiko,OSHIMA, Hiroshi"
12,一様剪断乱流の発達の分類(乱流の発生と統計法則II),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0852-12.pdf,"京都大学理学部,京都大学数理解析研究所","田中 満,木田 重雄","Tanaka, Mitsuru,Kida, Shigeo"
13,壁乱流における秩序構造内での乱れの等方化機構(乱流の発生と統計法則II),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0852-13.pdf,"東京大学大学院,東京大学工学部","飯田 雄章,笠木 伸英","Iida, Oaki,Kasagi, Nobuhide"
14,開水路乱流の組織構造の可視化と解析(乱流の発生と統計法則II),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0852-14.pdf,"京都大学防災研究所,京都大学防災研究所","上野 鉄男,宇民 正","Ueno, Tetsuo,Utami, Tadashi"
15,回転球面上の強制2次元乱流(乱流の発生と統計法則II),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0852-15.pdf,"京都大学理学部地球物理学教室,京都大学理学部地球物理学教室","野沢 徹,余田 成男","Nozawa, Toru,Yoden, Shigeo"
16,非等方剪断流中のバーガース渦の時間発展と定常解の安定性(乱流の発生と統計法則II),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0852-16.pdf,"同志社大学工学部,同志社大学工学部,京都大学数理解析研究所","水島 二郎,加藤 昌宏,木田 重雄","Mizushima, Jiro,Kato, Masahiro,Kida, Shigeo"
17,等方乱流中の渦層 : 渦管遷移(乱流の発生と統計法則II),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0852-17.pdf,"京都大学理学部,京都大学数理解析研究所,京都大学数理解析研究所","岸場 清悟,大木谷 耕司,木田 重雄","Kishiba, Seigo,Ohkitani, Koji,Kida, Shigeo"
