No.,title,link,Affiliation,Author in JPN,Author in ENG
1,KETpicによる曲面描画と教育利用 (数式処理と教育 : 数学教育における数式処理システムの効果的利用に関する研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1624-01.pdf,"木更津工業高等専門学校基礎学系,木更津工業高等専門学校基礎学系,木更津工業高等専門学校基礎学系,木更津工業高等専門学校基礎学系,東邦大学薬学部","金子 真隆,阿部 孝之,関口 昌由,山下 哲,高遠 節夫","Kaneko,Masataka,Abe,Takayuki,Sekiguchi,Masayoshi,Yamashita,Satoshi,Takato,Setsuo"
2,数学教育におけるMathematicaの活用事例 (数式処理と教育 : 数学教育における数式処理システムの効果的利用に関する研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1624-02.pdf,甲南大学知能情報学部,松本 茂樹,"Matsumoto,Shigeki"
3,大学講義における数式処理の活用 (数式処理と教育 : 数学教育における数式処理システムの効果的利用に関する研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1624-03.pdf,工学院大学工学部,牧野 潔夫,"Makino,Isao"
4,KETpicのRisa/Asirへの移植について (数式処理と教育 : 数学教育における数式処理システムの効果的利用に関する研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1624-04.pdf,"詫間電波工業高等学校電子制御工学科,株式会社アルファオメガ,東邦大学薬学部","近藤 祐史,齋藤 友克,高遠 節夫","Kondoh,Yuji,Satio,Tomokatsu,Takato,Setsuo"
5,KETpicの工学教育への利用とMaximaへの移植 (数式処理と教育 : 数学教育における数式処理システムの効果的利用に関する研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1624-05.pdf,"木更津工業高等専門学校電子制御工学科,呉工業高等専門学校機械工学科","泉 源,深澤 謙次","Izumi,Hajime,Fukazawa,Kenji"
6,数式処理ソフトと正課外活動 (数式処理と教育 : 数学教育における数式処理システムの効果的利用に関する研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1624-06.pdf,"神戸大学人間発達環境学研究科,神戸大学人間発達環境学研究科","長坂 耕作,高橋 正","Nagasaka,Kosaku,Takahashi,Tadashi"
7,MATLABで作成したQEに基づく設計支援ツール (数式処理と教育 : 数学教育における数式処理システムの効果的利用に関する研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1624-07.pdf,"株式会社アルファオメガ,株式会社富士通研究所","兵頭 礼子,穴井 宏和","Hyodo,Noriko,Anai,Hirokazu"
8,Maple+MapleNetによる教材利用をふりかえって (数式処理と教育 : 数学教育における数式処理システムの効果的利用に関する研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1624-08.pdf,名古屋大学情報科学研究科,中村 泰之,"Nakamura,Yasuyuki"
9,数式処理と初等中等教育 (数式処理と教育 : 数学教育における数式処理システムの効果的利用に関する研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1624-09.pdf,千葉県立東葛飾高等学校,大橋 真也,"Oohashi,Shinya"
10,Wikiやblogでも数式を : BrEdiMaを使って (数式処理と教育 : 数学教育における数式処理システムの効果的利用に関する研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1624-10.pdf,"電気通信大学電気通信学研究科,電気通信大学電気通信学研究科,電気通信大学電気通信学研究科","中野 泰人,森光 大輔,村尾 裕一","NAKANO,Yasuhito,MORIMITSU,Daisuke,MURAO,Hirokazu"
11,GeoGebraで数学実験は可能か? (数式処理と教育 : 数学教育における数式処理システムの効果的利用に関する研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1624-11.pdf,北海道工業大学,佐藤 宏一,"Sato,Koichi"
12,級数を扱う授業におけるKETpicで作成した挿図教材の使用 (数式処理と教育 : 数学教育における数式処理システムの効果的利用に関する研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1624-12.pdf,"工学院大学工学部,東邦大学薬学部","北原 清志,高遠 節夫","Kitahara,Kiyoshi,Takato,Setsuo"
13,TI-89を活用した数学教育 (数式処理と教育 : 数学教育における数式処理システムの効果的利用に関する研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1624-13.pdf,福井工業高等専門学校一般科目教室,長水 壽寛,"Nagamizu,Toshihiro"
14,"数学教育における数式処理システムの利用 : 過去, 現在, 未来 (数式処理と教育 : 数学教育における数式処理システムの効果的利用に関する研究)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1624-14.pdf,神戸大学人間発達環境学研究科,高橋 正,"Takahashi,Tadashi"
15,Facing the Challenges of the New European Space of Higher Education Through Effective Use of Computer Algebra Systems as an Educational Tool (Computer Algebra Systems and Education : A Research about Effective Use of CAS in Mathematics Education),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1624-15.pdf,"Department of Applied Mathematics and Comp. Sciences, University of Cantabria",,"Iglesias,Andres"
16,"A $Matlab$ Problem-Solving Environment for Nonlinear Systems Education in Mathematics, Physics and Engineering (Computer Algebra Systems and Education : A Research about Effective Use of CAS in Mathematics Education)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1624-16.pdf,"Department of Applied Mathematics and Comp. Sciences, University of Cantabria",,"Tomida,Akemi Galvez"
