No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Higsonコンパク卜化とWallman型コンパク卜化 (一般位相幾何学の進展と諸問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2110-01.pdf,"Instituto de Matematica e Estatistica, Universidade de Sao Paulo,Instituto de Matematica e Estatistica, Universidade de Sao Paulo,愛媛大学大学院理工学研究科","Ortiz-Castillo Yasser F.,Tomita Artur Hideyuki,山内 貴光","Ortiz-Castillo,Yasser F.,Tomita,Artur Hideyuki,Yamauchi,Takamitsu"
2,一般射影極限による平面ヘ埋め込み不可能な一次元連続体の簡単な構成法について (一般位相幾何学の進展と諸問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2110-02.pdf,早稲田大学基幹理工学研究科,今村 隼人,"Imamura,Hayato"
3,"$C^{*}-, C- P-$埋め込みと弱正規超フィルターについて (一般位相幾何学の進展と諸問題)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2110-03.pdf,神奈川大学工学部,平田 康史,"Hirata,Yasushi"
4,自然数の積空間における$C^{*}-$埋込された離散部分集合の濃度の決定不可能性 (一般位相幾何学の進展と諸問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2110-04.pdf,"神奈川大学工学部,神奈川大学工学部","平田 康史,矢島 幸信","Hirata,Yasushi,Yajima,Yukinobu"
5,Schreier coset graphs of Baumslag-Solitar groups (Advances in General Topology and their Problems),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2110-05.pdf,早稲田大学,佐藤 尚倫,"Sato,Takamichi"
6,"GROUPS WITH MANY SMALL SUBGROUPS, II (Advances in General Topology and their Problems)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2110-06.pdf,"愛媛大学,愛媛大学",",","Shakhmatov,Dmitri,Yanez,Victor Hugo"
7,AN INTRODUCTION TO COARSE HYPERSPACES (Advances in General Topology and their Problems),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2110-07.pdf,"Department of Mathematical, Computer and Physical Sciences, University of Udine",,"Zava,Nicolo"
8,ANALYSIS OF DYNAMICAL SYSTEMS USING LOW SEPARATION AXIOMS (Advances in General Topology and their Problems),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2110-08.pdf,京都教育大学・さきがけ(JST),横山 知郎,"Yokoyama,Tomoo"
9,Cardinality of quasi symmetric equivalent classes of Cantor metric spaces (Advances in General Topology and their Problems),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2110-09.pdf,筑波大学大学院数理物質科学研究科,伊敷 喜斗,"Ishiki,Yoshito"
10,測度距離空間の収束と集中 (一般位相幾何学の進展と諸問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2110-10.pdf,京都大学数理解析研究所,横田 巧,"Yokota,Takumi"
11,ベクトル値写像と実数値写像に対する単調作用素について (一般位相幾何学の進展と諸問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2110-11.pdf,高崎経済大学経済学部,山崎 薫里,"Yamazaki,Kaori"
12,CHARACTERIZATIONS OF $G$-LIKE CONTINUA CONTAINING INDECOMPOSABLE SUBCONTINUA AND POSITIVE TOPOLOGICAL ENTROPY (Advances in General Topology and their Problems),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2110-12.pdf,筑波大学,加藤 久男,"Kato,Hisao"
13,弱選択関数と可算コンパク卜性 (一般位相幾何学の進展と諸問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2110-13.pdf,愛媛大学大学院理工学研究科,元岡 耕一,"Motooka,Koichi"
14,A FACTORIZATION THEOREM FOR WEAK $\alpha$-FAVOURABILITY (Advances in General Topology and their Problems),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2110-14.pdf,"Facultad de Ciencias, Universidad Nacional Autonoma de Mexico (UNAM),愛媛大学",",","Dorantes-Aldama,Alejandro,Shakhmatov,Dmitri"
15,NOTES ON $G_{\kappa}$-SUBSETS OF COMPACT-LIKE SPACES (Advances in General Topology and their Problems),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2110-15.pdf,早稲田大学,薄葉 季路,"Usuba,Toshimichi"
16,自由位相群のFrechet-Urysohn部分空間と$k$-部分空間 (一般位相幾何学の進展と諸問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2110-16.pdf,静岡大学学術院教育学領域,山田 耕三,"Yamada,Kohzo"
