No.,title,link,Affiliation,Author in JPN,Author in ENG
1,非心Wishart行列のWishart行列に関する固有値の漸近展開とManovaモデルにおけるある種の検定統計量の漸近展開 (多変量統計解析 II),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0247-01.pdf,大阪大学基礎工学部,磯貝 恭史,"ISOGAI,TAKAFUMI"
2,正準相関係数の分布の漸近展開 (多変量統計解析 II),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0247-02.pdf,広島大学総合科学部,杉浦 成昭,"SUGIURA,NARIAKI"
3,Approximations for the Distributions of the Extreme Roots of Four Determinantal Equations in Multivariate Analysis (多変量統計解析 II),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0247-03.pdf,,筑瀬 靖子,"CHIKUSE,YASUKO"
4,あるRandom Matrixの固有ベクトルの漸近分布について (多変量統計解析 II),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0247-04.pdf,広島大学理学部,小西 貞則,"KONISHI,SADANORI"
5,Lower Bounds for the Distributions of Certain Multivariate Test Statistics (多変量統計解析 II),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0247-05.pdf,"神戸大学教養部,大阪大学基礎工学部","藤越 康祝,磯貝 恭史","FUJIKOSHI,YASUNORI,ISOGAI,TAKAFUMI"
6,尤度比規準とその分布の漸近展開について (多変量統計解析 II),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0247-06.pdf,統計数理研究所,早川 毅,"HAYAKAWA,TAKESHI"
7,共変量のある判別問題について (多変量統計解析 II),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0247-07.pdf,大阪大学基礎工学部,山口 光代,"YAMAGUCHI,MITSUYO"
8,連結ベクトルパターンによる多次元順位相関の尺度について (多変量統計解析 II),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0247-08.pdf,"千葉大学理学部,岡山大学教養部","田栗 正章,脇本 和昌","TAGURI,MASAAKI,WAKIMOTO,KAZUMASA"
9,A Logistic Regression Analysis of Bivariate Binary Data : A Method of Assessing the Association between a Pair of Binary Responses (多変量統計解析 II),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0247-09.pdf,"南山大学経営学部,九州大学理学部","伊藤 孝一,工藤 昭夫","ITO,KOICHI,KUDO,AKIO"
10,線型分類方式による誤確率の上限について (多変量統計解析 II),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0247-10.pdf,"静岡大学工学部,静岡大学工学部,大阪大学教養部","西 晃央,多賀 保志,石井 恵一","NISHI,AKIHIRO,TAGA,YASUSHI,ISHII,KEIICHI"
11,定常安定過程について (多変量統計解析 II),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0247-11.pdf,東北大学経済学部,細谷 雄三,"HOSOYA,YUZO"
