No.,title,link,Affiliation,Author in JPN,Author in ENG
1,はじめに (乱流とNavier-Stokes方程式),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0354-01.pdf,京都大学理学部,巽 友正,"TATSUMI,TOMOMASA"
2,非線形方程式の解の大域的構造と不規則性の出現 (乱流とNavier-Stokes方程式),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0354-02.pdf,京都大学工学部,上田 [ヨシ]亮,"UEDA,YOSHISUKE"
3,波束型撹乱に対する線型安定理論 (乱流とNavier-Stokes方程式),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0354-03.pdf,航空宇宙技術研究所,伊藤 信毅,"ITO,NOBUTSUYO"
4,振動壁上の薄い液層に生ずる波 (乱流とNavier-Stokes方程式),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0354-04.pdf,慶応義塾大学工学部,長谷川 英治,"HASEGAWA,EIJI"
5,Burgers'乱流の初期条件依存性 (乱流とNavier-Stokes方程式),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0354-05.pdf,"相模工業大学,京都大学理学部","水島 二郎,瀬上 哲秀","MIZUSHIMA,JIRO,SEGAMI,TETSUHIDE"
6,Burgers乱流の調和振動子型Green関数による取扱い (乱流とNavier-Stokes方程式),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0354-06.pdf,東邦大学医学部,中内 紀彦,"NAKAUCHI,NORIHIKO"
7,2次元乱流の数値モデル (乱流とNavier-Stokes方程式),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0354-07.pdf,東京電機大学,福湯 章夫,"FUKUYU,AKIO"
8,ニ次元一様等方性乱流の性質 (乱流とNavier-Stokes方程式),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0354-08.pdf,"京都大学理学部,京都大学理学部","巽 友正,柳瀬 真一郎","TATSUMI,TOMOMASA,YANASE,SHINICHIRO"
9,多重尺度キュムラント展開理論における相似解 (乱流とNavier-Stokes方程式),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0354-09.pdf,京都大学数理解析研究所,木田 重雄,"KIDA,SHIGEO"
10,非粘性二次元乱流の定常エネルギースペクトル (乱流とNavier-Stokes方程式),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0354-10.pdf,"航空宇宙技術研究所,岩手大学工学部","山本 稀義,細川 巌","YAMAMOTO,KIYOSHI,HOSOKAWA,IWAO"
11,非粘性3次元一様乱流の白色スペクトル解とHelicity (乱流とNavier-Stokes方程式),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0354-11.pdf,岩手大学工学部,細川 巌,"HOSOKAWA,IWAO"
12,理想確率関数の2時間相関関数 (乱流とNavier-Stokes方程式),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0354-12.pdf,"兵庫医科大学,関西学院大学理学部,関西学院大学理学部,名古屋大学理学部","土井 正明,神戸 良一,今村 勤,谷内 俊弥","DOI,MASAAKI,KAMBE,RYOICHI,IMAMURA,TSUTOMU,TANIUCHI,TOSHIYA"
13,準定常剪断乱流 (乱流とNavier-Stokes方程式),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0354-13.pdf,"関西学院大学理学部,兵庫医科大学,関西学院大学理学部","神戸 良一,土井 正明,今村 勤","KAMBE,RYOICHI,DOI,MASAAKI,IMAMURA,TSUTOMU"
14,非一様乱流の統計理論 : 一般定式化とチャンネル乱流への応用 (乱流とNavier-Stokes方程式),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0354-14.pdf,東京大学生産技術研究所,吉澤 徴,"YOSHIZAWA,AKIRA"
15,過系近似による振動翼の数値計算 (乱流とNavier-Stokes方程式),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0354-15.pdf,"日本大学理工学部,東京大学工学部","小野 清秋,桑原 邦郎","ONO,KIYOAKI,KUWAHARA,KUNIO"
16,振動翼後流の実験 (乱流とNavier-Stokes方程式),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0354-16.pdf,"東京大学宇宙航空研究所,お茶の水女子大学理学部","夏目 明子,大島 裕子","NATSUME,AKIKO,OSHIMA,YUKO"
17,2次元Poiseuille乱流のOrr-Sommerfeld固有函数を用いる解析 (乱流とNavier-Stokes方程式),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0354-17.pdf,"名古屋大学工学部,名古屋大学工学部","後藤 俊幸,桑原 真二","GOTO,TOSHIYUKI,KUWABARA,SHINJI"
18,変関数の変換によりHopf方程式から導かれる乱流近似理論 (乱流とNavier-Stokes方程式),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0354-18.pdf,東京都立大学理学部,冨山 泰伸,"TOMIYAMA,YASUNOBU"
