No.,title,link,Affiliation,Author in JPN,Author in ENG
1,"経路積分入門 : 経路積分, 虚数時間の場合も (経路積分と超局所解析の入門)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1723-01.pdf,金沢大学,一瀬 孝,"ICHINOSE,Takashi"
2,A Remainder Estimate of Stationary Phase Method for Oscillatory Integrals over a Space of Large Dimension and Its Application to Feynman Path Integrals (Introduction to Path Integrals and Microlocal Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1723-02.pdf,学習院大学理学部,藤原 大輔,"FUJIWARA,Daisuke"
3,ホワイトノイズ解析による経路積分への入門 (経路積分と超局所解析の入門),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1723-03.pdf,名古屋大学・名城大学,飛田 武幸,"HIDA,Takeyuki"
4,ガウス過程に対する経路積分 : 時間分割近似法による経路空間上の解析として (経路積分と超局所解析の入門),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1723-04.pdf,工学院大学工学部,熊ノ郷 直人,"KUMANO-GO,Naoto"
5,シュレディンガー方程式に対する経路積分 : ベクトル値の経路積分を考える (経路積分と超局所解析の入門),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1723-05.pdf,お茶の水女子大学人間文化創成科学研究科,古谷 希世子,"FURUYA,Kiyoko"
6,複素領域での非線型偏微分方程式の解の特異点について (経路積分と超局所解析の入門),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1723-06.pdf,上智大学理工学部,田原 秀敏,"TAHARA,Hidetoshi"
7,双曲型方程式の超局所解とその例 (経路積分と超局所解析の入門),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1723-07.pdf,東京工科大学コンピュータサイエンス学部,千葉 康生,"CHIBA,Yasuo"
8,"渦層, 佐藤超関数, 擬微分作用素 (経路積分と超局所解析の入門)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1723-08.pdf,防衛大学校数学教育室,打越 敬祐,"UCHIKOSHI,Keisuke"
9,超局所解析から見た完全WKB解析入門 (経路積分と超局所解析の入門),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1723-09.pdf,近畿大学理工学部,青木 貴史,"Aoki,Takashi"
10,A System of Fifth-Order Nonlinear Partial Differential Equations and a Surface Which Contains Many Circles (Introduction to Path Integrals and Microlocal Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1723-10.pdf,"東京大学大学院数理科学研究科,東京学芸大学教育学部","片岡 清臣,竹内 伸子","KATAOKA,Kiyoomi,TAKEUCHI,Nobuko"
11,無限階擬微分作用素の表象理論 (経路積分と超局所解析の入門),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1723-11.pdf,日本大学理工学部一般教育数学系列,山崎 晋,"YAMAZAKI,Susumu"
12,有界超函数と周期線形函数方程式について (経路積分と超局所解析の入門),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1723-12.pdf,千葉大学大学院理学研究科,岡田 靖則,"OKADA,Yasunori"
