No.,title,link,Affiliation,Author in JPN,Author in ENG
1,An example of one-dimensional Cohen-Macaulay local rings that posses only finitely many isomorphism classes of indecomposable maximal Buchsbaum modules,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0621-01.pdf,日本大学文理学部,後藤 四郎,"Goto, Shiro"
2,偏極多様体の分類とその構造(Graded Rings と可換環上の Filtration の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0621-02.pdf,"東京大学教養学部,早稲田大学理工学部","藤田 隆夫,宮崎 誓","Fujita, T.,Miyazaki, C."
3,無限小近傍へ切断を引き上げる時に生じる障害について(Graded Rings と可換環上の Filtration の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0621-03.pdf,京都大学理学部,遊佐 毅,"Usa, Takeshi"
4,$\triangle$-genera and sectional genera of local rings,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0621-04.pdf,広島大学理学部,大石 彰,"Ooishi, Akira"
5,Buchsbaum Rings and Cone Singularities,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0621-05.pdf,早稲田大学理工学部,宮崎 誓,"MIYAZAKI, Chikashi"
6,$\mathbb{P}^3$の Curve の Basic Sequence について(Graded Rings と可換環上の Filtration の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0621-06.pdf,京都大学数理解析研究所,,尼崎 睦実
7,Sharp's Conjecture : the case of local rings with dim nonCM $\le$ 1 or dim $\le$ 5,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0621-07.pdf,"愛媛大学理学部,日本大学文理学部","青山 陽一,後藤 四郎","Aoyama, Yoichi,Goto, Shiro"
8,Some Examples of Local Rings,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0621-08.pdf,京都大学理学部,西村 純一,"Nishimura, Jun-ichi"
9,正則列で生成されたイデアルの整閉包について(Graded Rings と可換環上の Filtration の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0621-09.pdf,広島大学理学部,伊藤 史朗,"Itoh, Shiroh"
10,Locally finite derivation について(Graded Rings と可換環上の Filtration の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0621-10.pdf,福井大学教育学部,小野田 信春,"Onoda, Nobuharu"
11,Regular and semi-regular points of Cohen-Macaulay partially ordered sets,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0621-11.pdf,名古屋大学理学部,日比 孝之,"Hibi, Takayuki"
12,Rings with only finitely many isomorphisms classes of indecomposable maximal Buchsbaum modules,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0621-12.pdf,千葉大学理学部,西田 康二,"Nishida, Koji"
13,"Normal Graded rings について : Divison class group, regularity(Graded Rings と可換環上の Filtration の研究)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0621-13.pdf,東海大学理学部情報数理学科,渡辺 敬一,"Watanabe, Kei-ichi"
