No.,title,link,Affiliation,Author in JPN,Author in ENG
1,古典力学系に対する数値解法(常微分方程式系の数値解析とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0841-01.pdf,徳島大学工学部,前田 茂,"Maeda, Shigeru"
2,数値計算の誤差について(常微分方程式系の数値解析とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0841-02.pdf,徳島大学工学部,篠原 能材,"SHINOHARA, Yoshitane"
3,Hammerstein方程式の数値解法について(常微分方程式系の数値解析とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0841-03.pdf,静岡理工科大学,鈴木 千里,"Suzuki, Chisato"
4,微分・代数系とその数値解法(常微分方程式系の数値解析とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0841-04.pdf,電気通信大学情報工学科,小藤 俊幸,"KOTO, TOSHIYUKI"
5,微分方程式の高精度・汎用アルゴリズムHIDM(常微分方程式系の数値解析とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0841-05.pdf,文部省核融合科学研究所,渡辺 二太,"WATANABE, Tsuguhiro"
6,Transient Analysis of Nonlinear Transmission Lines by Hybrid Harmonic Balance Method(Numerical Ordinary Differential Equations and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0841-06.pdf,"Department of Electrical and Electronic Engineering, Faculty of Engineering, Tokushima University",,"Ushida, Akio"
7,回路シミュレーションにおける数値解析 : その問題点(常微分方程式系の数値解析とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0841-07.pdf,ソニー株式会社,村山 敏夫,"Murayama, Toshio"
8,陽的Runge-Kutta法の評価ルーチンとその特性について(常微分方程式系の数値解析とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0841-08.pdf,"山梨大学工学部,日本大学工学部,山梨大学工学部","矢崎 寛,田中 正次,山下 茂","Yasaki, Hiroshi,Tanaka, Masatsugu,Yamashita, Shigeru"
9,On singly diagonally implicit one-step methods(Numerical Ordinary Differential Equations and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0841-09.pdf,広島大学学校教育学部,新谷 尚義,"Shintani, Hisayoshi"
10,偏微分方程式の発展問題に対するRunge-Kuttaスキム(常微分方程式系の数値解析とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0841-10.pdf,電気通信大学情報工学科,小藤 俊幸,"KOTO, TOSHIYUKI"
11,3段3次、4段4次ルンゲ・クッタ公式の解系について(常微分方程式系の数値解析とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0841-11.pdf,"鹿児島大学理学部,鹿児島大学理学部","中島 正治,黒木 政喜","Nakashima, Masaharu,Kuroki, Masaki"
12,微分係数を利用する常微分方程式数値解法公式について : 自動微分法の応用(常微分方程式系の数値解析とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0841-12.pdf,千葉大学工学部,小野 令美,"Ono, Harumi"
13,ヤコビ行列を含む有理型陽的Runge-Kutta法(常微分方程式系の数値解析とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0841-13.pdf,千葉大学工学部,大野 博,"Ohno, Hiroshi"
14,非線形常微分方程式の周期解の数値的存在検証と近似解の精度保証(常微分方程式系の数値解析とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0841-14.pdf,早稲田大学理工学部情報学科,,大石 進一
15,Variable-Coefficient A-Stable Explicit Runge-Kutta Methods(Numerical Ordinary Differential Equations and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0841-15.pdf,鹿児島大学理学部,中島 正治,"Nakashima, Masaharu"
16,Rational Runge-Kutta Methods(Numerical Ordinary Differential Equations and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0841-16.pdf,千葉大学工学部,大野 博,"Ohno, Hiroshi"
17,Order Barrier for Adams type Linear Multistep Multiderivative Methods with Nonnegative Coefficients(Numerical Ordinary Differential Equations and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0841-17.pdf,東北大学教養部,小澤 一文,"OZAWA, KAZUFUMI"
18,確率微分方程式の離散近似(常微分方程式系の数値解析とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0841-18.pdf,"聖徳学園女子短期大学,名古屋大学人間情報学部",",","齊藤 善弘,三井 斌友"
19,Parallel Numerical Methods for Initial-Value Problems of ODEs(Numerical Ordinary Differential Equations and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0841-19.pdf,"名古屋大学人間情報学研究科,特許庁審査第五部","三井 斌友,後藤 彰","MITSUI, Taketomo,GOTO, Akira"
