No.,title,link,Affiliation,Author in JPN,Author in ENG
1,"Decidable/Undecidable Properties of Conditional Term Rewriting Systems (Languages, Algebra and Computer Systems)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1106-1.pdf,"群馬大学工学部,北陸先端科学技術大学院大学","青戸  等人,長谷  崇","Aoto, Takahito,Nagaya, Takashi"
2,"A Proof of the Krohn-Rhodes Decomposition Theorem (Languages, Algebra and Computer Systems)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1106-2.pdf,"A. Jozsef University, Department of Computer Science",,"Esik, Z."
3,"オイラー小道上の同一点間の間隔について (言語,代数系および計算機システム)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1106-3.pdf,"岡山大学工学部,岡山大学工学部,岡山大学工学部","神保  秀司,乾  勇治,橋口  攻三郎","Jimbo, Shuji,Inui, Yuji,Hashiguchi, Kosaburo"
4,"Domain-Free $\lambda\mu$-Calculus for Polymorphism and Call-by-Value (Languages, Algebra and Computer Systems)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1106-4.pdf,九州工業大学情報工学部,藤田  憲悦,"Fujita, Ken-etsu"
5,"線形符号の復号法について (言語,代数系および計算機システム)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1106-5.pdf,大阪大学理学研究科,池上  大介,"Ikegami, Daisuke"
6,"Note on Transitive Representations of Generalized Inverse *-Semigroups (Languages, Algebra and Computer Systems)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1106-6.pdf,"東邦大学理学研究科,島根大学総合理工学部","稲田  勇,今岡  輝男","Inata, Isamu,Imaoka, Teruo"
7,"ハッシュ関数の構成法に関する一考察 (言語,代数系および計算機システム)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1106-7.pdf,高度移動通信セキュリティ技術研究所,井上  徹,"Inoue, Toru"
8,"Nondeterministic directable automata and related languages (Languages, Algebra and Computer Systems)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1106-8.pdf,",京都産業大学理学部",",伊藤  正美","Imreh, Balazs,Ito, Masami"
9,"On an Extension of Green's Relation and a Structure of Semigroup (Languages, Algebra and Computer Systems)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1106-9.pdf,玉川大学工学部,小林  由紀男,"Kobayashi, Yukio"
10,"Note on the semantics of logic programming (Languages, Algebra and Computer Systems)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1106-10.pdf,島根大学総合理工学部数理情報システム学科,近藤  通朗,"Kondo, Michiro"
