No.,title,link,Affiliation,Author in JPN,Author in ENG
1,$C^*$-AlgebraのCenterについて (作用素環の自己同型写像について),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0166-01.pdf,茨城大学理学部,高橋 真映,"TAKAHASI,SIN-EI"
2,$C^*$-代数の同型写像について (作用素環の自己同型写像について),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0166-02.pdf,東北大学教養部,岡安 隆照,"OKAYASU,TAKATERU"
3,Von Neumann代数の自己同型写像群と不変汎函数について (作用素環の自己同型写像について),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0166-03.pdf,東北大学理学部,斎藤 和之,"SAITO,KAZUYUKI"
4,"$W^*$-Algebraの中心の値をとる相対次元関数の構成と,不変測度 (作用素環の自己同型写像について)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0166-04.pdf,九州大学理学部,浜地 敏弘,"HAMACHI,TOSHIHIRO"
5,作用素環の接合積における或る結果について (作用素環の自己同型写像について),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0166-05.pdf,大阪教育大学,高井 博司,"TAKAI,HIROSHI"
6,作用素環の微分と自己同型写像 (作用素環の自己同型写像について),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0166-06.pdf,"東京工業大学,東京工業大学","木島 洋一,村上 潔","KIJIMA,YOICHI,MURAKAMI,KIYOSHI"
7,ある種の$C^*$-AlgebraのAutomorphism Groupについて (作用素環の自己同型写像について),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0166-07.pdf,東京工業大学理学部,生西 明夫,"IKUNISHI,AKIO"
8,Derivation and Automorphisms of Operator Algebras II (作用素環の自己同型写像について),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0166-08.pdf,奈良工業高等専門学校,北川 誠之助,"KITAGAWA,SEINOSUKE"
9,Cohomology of Operator Algebras (作用素環の自己同型写像について),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0166-09.pdf,東京工業大学理学部,中神 祥臣,"NAKAGAMI,YOSHIOMI"
10,Types of Automorphism Groups of von Neumann Algebras and Dye-Haga-Takeda's Correspondence (作用素環の自己同型写像について),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0166-10.pdf,大阪教育大学,長田 まりゑ,"CHODA,MARIE"
