No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Transverse instability for nonlinear Schroedinger equation (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1947-01.pdf,京都大学理学研究科,山崎 陽平,"Yamazaki,Yohei"
2,Wavelike-particle structures in Boltzmann equation and its applications (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1947-02.pdf,"Department of Mathematics, National University of Singapore",,"Yu,shih-Hsien"
3,Space-time asymptotics of the 2D Navier-Stokes flow in the whole plane (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1947-03.pdf,弘前大学教育学部,岡部 考宏,"Okabe,Takahiro"
4,Adaptive modeling of shallow fully nonlinear gravity waves (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1947-04.pdf,"Universite Savoie Mont Blanc,Universite de Nice,Victoria University of Wellington School of Mathematics, Statistics and Operations Research",",,","Dutykh,Denys,Clamond,Didier,Mitsotakis,Dimitrios"
5,On the thin film approximation for the flow of a viscous incompressible fluid down an inclined plane (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1947-05.pdf,"慶応大学理工学部,慶応大学理工学部,慶応大学理工学部","上野 大樹,白石 暁識,井口 達雄","Ueno,Hiroki,Shiraishi,Akinori,Iguchi,Tatsuo"
6,弱希薄気体のすべり流理論とKnudsen 層解析 I (流体と気体の数学解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1947-06.pdf,"京都大学機械理工学専攻,京都大学航空宇宙工学専攻及び高等研究院流体基礎工学研究部門","初鳥匡成,高田滋","Hattori,Masanari,Takata,Shikeru"
7,遅い気体流に対する非圧縮性Navier-Stokes方程式系の適用性について (流体と気体の数学解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1947-07.pdf,電気通信大学情報理工学研究科,田口 智清,"Taguchi,Satoshi"
8,An essay on a statistical theory of turbulence (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1947-08.pdf,明治大学理工学部数学科,名和 範人,"Nawa,Hayato"
9,Some recent results on the Cauchy problem for gravity water wave (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1947-09.pdf,CNRS & ECOLE NORMALE SUPERIEURE,,"Alazard,Thomas"
10,Stationary wave to system of viscous conservation laws in half line (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1947-10.pdf,"熊本大学大学院自然科学研究科,東京工業大学大学院情報理工学研究科","中村 徹,西畑 伸也","Nakamura,Tohru,Nishibata,Shinya"
11,Decay estimate of strong solutions to the compressible Navier-Stokes equations in critical spaces (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1947-11.pdf,九州大学理数学研究科,沖田 匡聡,"Okita,Masatoshi"
12,Time-periodic problem for the compressible Navier-Stokes equation (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1947-12.pdf,九州大学理数学研究科,津田 和幸,"Tsuda,Kazuyuki"
13,Large time behavior of solutions toward a multiwave pattern for the Cauchy problem of the scalar conservation law with degenerate flux and viscosity (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1947-13.pdf,立命館大学,吉田 夏海,"Natsumi,Yoshida"
