No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Second order bounded arithmetic and computational complexity(Study of definability in nonstandard models of arithmetic),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1469-1.pdf,名古屋大学情報科学研究科,安本 雅洋,"Yasumoto,Masahiro"
2,包括原理のある集合論と超準的自然数(自然数の超準モデルにおける1階定義可能性の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1469-2.pdf,神戸大学工学部,矢田部 俊介,"Yatabe,Shunsuke"
3,On weak determinacy of infinite binary games(Study of definability in nonstandard models of arithmetic),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1469-3.pdf,"東北大学理学研究科,東北大学理学研究科,東北大学理学研究科","根元 多佳子,,田中 一之","Nemoto,Takako,MedSalem,MedYahya Ould,Tanaka, Kazuyuki"
4,$\mathsf{ACA}_0$ のモデルの特徴付けと超準解析(自然数の超準モデルにおける1階定義可能性の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1469-4.pdf,東北大学大学院理学研究科数学専攻,横山 啓太,"YOKOYAMA,Keita"
5,PAのモデルの中で定義可能な非標準モデル(自然数の超準モデルにおける1階定義可能性の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1469-5.pdf,"聖徳大学人文学部,筑波大学数理物質科学研究科","池田 一磨,坪井 明人","IKEDA,KAZUMA,TSUBOI,AKITO"
6,End-extension とstandardizable extension について(自然数の超準モデルにおける1階定義可能性の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1469-6.pdf,東京大学大学院数理科学研究科,村上 雅彦,"Murakami, Masahiko"
7,Weakly o-minimal structures(Study of definability in nonstandard models of arithmetic),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1469-7.pdf,岡山大学大学院自然科学研究科,田中 広志,"Tanaka,Hiroshi"
8,Quantifier elimination of the products of ordered abelian groups(Study of definability in nonstandard models of arithmetic),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1469-8.pdf,"岡山大学大学院自然科学研究科,岡山大学大学院自然科学研究科","田中 広志,横山 博一","Tanaka,Hiroshi,Yokoyama,Hirokazu"
9,On pseudospaces(Study of definability in nonstandard models of arithmetic),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1469-9.pdf,東海大学理学部数学科,米田 郁生,"Yoneda,Ikuo"
10,部分的デファイナブル$G$自明性について(自然数の超準モデルにおける1階定義可能性の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1469-10.pdf,和歌山大学教育学部数学教室,,川上 智博
11,Forking in Generic Structures(Study of definability in nonstandard models of arithmetic),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1469-11.pdf,法政大学経営学部,池田 宏一郎,"IKEDA,Koichiro"
12,On P-closure operator in quasi-minimal structures(Study of definability in nonstandard models of arithmetic),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1469-12.pdf,早稲田大学メディアネットワークセンター,前園 久智,"MAEZONO,Hisatomo"
13,理論の単純性について : n-simplicity に関する考察(自然数の超準モデルにおける1階定義可能性の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1469-13.pdf,筑波大学数理物質科学研究科,坪井 明人,"Tsuboi,Akito"
